trial_nr	onset	event_type	phase	response	nr_frames	prob1	prob2	n1	n2	choice	certainty	onset_abs	duration
24.0	194.34563442785293	stim	6		18	1.0	0.55	7.0	23.0			198.27015242283233	0.600678174989298
24.0	194.94631260284223	stim	7		26	1.0	0.55	7.0	23.0			198.87083059782162	0.8750629220157862
24.0	195.81505875196308	response	7	k		1.0	0.55	7.0	23.0			199.73957674694248	
24.0	195.821375524858	choice	7		50					2.0		199.7458935198374	0.7984893890097737
24.0	196.6151624219492	response	7	k		1.0	0.55	7.0	23.0			200.5396804169286	
24.0	196.6198649138678	certainty	7		105						2.0	200.54438290884718	1.8261708291247487
25.0	198.44603574299254	stim	0		9	1.0	0.55	7.0	11.0			202.37055373797193	0.2997074178420007
25.0	198.74574316083454	stim	1		15	1.0	0.55	7.0	11.0			202.67026115581393	0.5002759001217782
25.0	199.2460190609563	stim	2		18	1.0	0.55	7.0	11.0			203.1705370559357	0.5995247799437493
25.0	199.84554384090006	stim	3		45	1.0	0.55	7.0	11.0			203.77006183587946	1.4995173159986734
25.0	201.34506115689874	stim	4		9	1.0	0.55	7.0	11.0			205.26957915187813	0.3009731359779835
25.0	201.64603429287672	stim	5		15	1.0	0.55	7.0	11.0			205.57055228785612	0.5001168500166386
25.0	202.14615114289336	stim	6		18	1.0	0.55	7.0	11.0			206.07066913787276	0.5993658099323511
25.0	202.7455169528257	stim	7		37	1.0	0.55	7.0	11.0			206.6700349478051	1.2425123190041631
25.0	203.98135756980628	response	7	j		1.0	0.55	7.0	11.0			207.90587556478567	
25.0	203.98802927182987	choice	7		64					1.0		207.91254726680927	0.8984605700243264
25.0	204.88140928093344	response	7	k		1.0	0.55	7.0	11.0			208.80592727591284	
25.0	204.8864898418542	certainty	7		105						2.0	208.8110078368336	1.3595032701268792
26.0	206.24599311198108	stim	0		9	1.0	0.55	10.0	14.0			210.17051110696048	0.29935944895260036
26.0	206.54535256093368	stim	1		15	1.0	0.55	10.0	14.0			210.46987055591308	0.49998607905581594
26.0	207.0453386399895	stim	2		18	1.0	0.55	10.0	14.0			210.9698566349689	0.5998998968861997
26.0	207.6452385368757	stim	3		45	1.0	0.55	10.0	14.0			211.5697565318551	1.500661256024614
26.0	209.1458997929003	stim	4		9	1.0	0.55	10.0	14.0			213.0704177878797	0.3000705970916897
26.0	209.445970389992	stim	5		15	1.0	0.55	10.0	14.0			213.3704883849714	0.5003037508577108
26.0	209.9462741408497	stim	6		18	1.0	0.55	10.0	14.0			213.8707921358291	0.5993832829408348
26.0	210.54565742379054	stim	7		17	1.0	0.55	10.0	14.0			214.47017541876994	0.5754552150610834
26.0	211.1147506868001	response	7	k		1.0	0.55	10.0	14.0			215.0392686817795	
26.0	211.12111263885163	choice	7		46					2.0		215.04563063383102	0.962057244963944
26.0	212.07971292291768	response	7	j		1.0	0.55	10.0	14.0			216.00423091789708	
26.0	212.08316988381557	certainty	7		105						1.0	216.00768787879497	1.962415357120335
27.0	214.0455852409359	stim	0		9	1.0	0.55	7.0	14.0			217.9701032359153	0.3000322040170431
27.0	214.34561744495295	stim	1		15	1.0	0.55	7.0	14.0			218.27013543993235	0.5002311470452696
27.0	214.84584859199822	stim	2		18	1.0	0.55	7.0	14.0			218.77036658697762	0.6000478658825159
27.0	215.44589645788074	stim	3		45	1.0	0.55	7.0	14.0			219.37041445286013	1.4998595600482076
27.0	216.94575601792894	stim	4		9	1.0	0.55	7.0	14.0			220.87027401290834	0.2997684229630977
27.0	217.24552444089204	stim	5		15	1.0	0.55	7.0	14.0			221.17004243587144	0.5003597089089453
27.0	217.745884149801	stim	6		18	1.0	0.55	7.0	14.0			221.67040214478038	0.5999816791154444
27.0	218.34586582891643	stim	7		13	1.0	0.55	7.0	14.0			222.27038382389583	0.44102384406141937
27.0	218.74918812396936	response	7	k		1.0	0.55	7.0	14.0			222.67370611894876	
27.0	218.78688967297785	choice	7		36					2.0		222.71140766795725	0.7665501879528165
27.0	219.54857049882412	response	7	j		1.0	0.55	7.0	14.0			223.47308849380352	
27.0	219.55343986093067	certainty	7		105						1.0	223.47795785591006	2.291775624966249
28.0	221.84521548589692	stim	0		9	1.0	0.55	14.0	39.0			225.7697334808763	0.3008621549233794
28.0	222.1460776408203	stim	1		15	1.0	0.55	14.0	39.0			226.0705956357997	0.49961779406294227
28.0	222.64569543488324	stim	2		18	1.0	0.55	14.0	39.0			226.57021342986263	0.6001001459080726
28.0	223.2457955807913	stim	3		45	1.0	0.55	14.0	39.0			227.1703135757707	1.5003731790930033
28.0	224.7461687598843	stim	4		9	1.0	0.55	14.0	39.0			228.6706867548637	0.2996501331217587
28.0	225.04581889300607	stim	5		15	1.0	0.55	14.0	39.0			228.97033688798547	0.5001025488600135
28.0	225.54592144186608	stim	6		18	1.0	0.55	14.0	39.0			229.47043943684548	0.5999901171308011
28.0	226.1459115589969	stim	7		3	1.0	0.55	14.0	39.0			230.07042955397628	0.11069988389499485
28.0	226.25001199590042	response	7	k		1.0	0.55	14.0	39.0			230.17452999087982	
28.0	226.25661144289188	choice	7		28					2.0		230.18112943787128	0.8274100329726934
28.0	227.07992152194493	response	7	l		1.0	0.55	14.0	39.0			231.00443951692432	
28.0	227.08402147586457	certainty	7		105						3.0	231.00853947084397	2.561233059037477
29.0	229.64525453490205	stim	0		9	1.0	0.55	10.0	23.0			233.56977252988145	0.30036966991610825
29.0	229.94562420481816	stim	1		15	1.0	0.55	10.0	23.0			233.87014219979756	0.5001450690906495
29.0	230.4457692739088	stim	2		18	1.0	0.55	10.0	23.0			234.3702872688882	0.6000054369214922
29.0	231.0457747108303	stim	3		45	1.0	0.55	10.0	23.0			234.9702927058097	1.4996214660350233
29.0	232.54539617686532	stim	4		10	1.0	0.55	10.0	23.0			236.46991417184472	0.333651534980163
29.0	232.8790477118455	stim	5		14	1.0	0.55	10.0	23.0			236.80356570682488	0.466420765966177
29.0	233.34546847781166	stim	6		18	1.0	0.55	10.0	23.0			237.26998647279106	0.5999500129837543
29.0	233.94541849079542	stim	7		20	1.0	0.55	10.0	23.0			237.86993648577482	0.676135775167495
29.0	234.61505641485564	response	7	k		1.0	0.55	10.0	23.0			238.53957440983504	
29.0	234.6215542659629	choice	7		44					2.0		238.5460722609423	0.7982792218681425
29.0	235.4151955919806	response	7	j		1.0	0.55	10.0	23.0			239.33971358696	
29.0	235.41983348783106	certainty	7		105						1.0	239.34435148281045	2.0254984900821
30.0	237.44533197791316	stim	0		9	1.0	0.55	5.0	10.0			241.36984997289255	0.3004374080337584
30.0	237.74576938594691	stim	1		15	1.0	0.55	5.0	10.0			241.6702873809263	0.49956238688901067
30.0	238.24533177283593	stim	2		18	1.0	0.55	5.0	10.0			242.16984976781532	0.5993217751383781
30.0	238.8446535479743	stim	3		45	1.0	0.55	5.0	10.0			242.7691715429537	1.5008867429569364
30.0	240.34554029093124	stim	4		9	1.0	0.55	5.0	10.0			244.27005828591064	0.3002084728796035
30.0	240.64574876381084	stim	5		15	1.0	0.55	5.0	10.0			244.57026675879024	0.49991139117628336
30.0	241.14566015498713	stim	6		18	1.0	0.55	5.0	10.0			245.07017814996652	0.5996128029655665
30.0	241.7452729579527	stim	7		17	1.0	0.55	5.0	10.0			245.6697909529321	0.5744001800194383
30.0	242.31376843200997	response	7	j		1.0	0.55	5.0	10.0			246.23828642698936	
30.0	242.31967313797213	choice	7		41					1.0		246.24419113295153	0.7997965510003269
30.0	243.11482490692288	response	7	l		1.0	0.55	5.0	10.0			247.03934290190227	
30.0	243.11946968897246	certainty	7		105						3.0	247.04398768395185	2.125729372026399
31.0	245.24519906099886	stim	0		9	1.0	0.55	28.0	56.0			249.16971705597825	0.29953130381181836
31.0	245.54473036481068	stim	1		15	1.0	0.55	28.0	56.0			249.46924835979007	0.500429506180808
31.0	246.04515987099148	stim	2		18	1.0	0.55	28.0	56.0			249.96967786597088	0.600466470932588
31.0	246.64562634192407	stim	3		45	1.0	0.55	28.0	56.0			250.57014433690347	1.4993621099274606
31.0	248.14498845185153	stim	4		9	1.0	0.55	28.0	56.0			252.06950644683093	0.2997471580747515
31.0	248.44473560992628	stim	5		15	1.0	0.55	28.0	56.0			252.36925360490568	0.5001678129192442
31.0	248.94490342284553	stim	6		18	1.0	0.55	28.0	56.0			252.86942141782492	0.6006060519721359
31.0	249.54550947481766	stim	7		39	1.0	0.55	28.0	56.0			253.47002746979706	1.3087852359749377
31.0	250.84749332792126	response	7	j		1.0	0.55	28.0	56.0			254.77201132290065	
31.0	250.8542947107926	choice	7		63					1.0		254.778812705772	0.7989297062158585
31.0	251.64829426677898	response	7	j		1.0	0.55	28.0	56.0			255.57281226175837	
31.0	251.65322441700846	certainty	7		105						1.0	255.57774241198786	1.3922880599275231
32.0	253.04551247693598	stim	0		10	1.0	0.55	10.0	33.0			256.9700304719154	0.3333474409300834
32.0	253.37885991786607	stim	1		14	1.0	0.55	10.0	33.0			257.30337791284546	0.46576542197726667
32.0	253.84462533984333	stim	2		18	1.0	0.55	10.0	33.0			257.76914333482273	0.6008759350515902
32.0	254.44550127489492	stim	3		45	1.0	0.55	10.0	33.0			258.3700192698743	1.499676279956475
32.0	255.9451775548514	stim	4		9	1.0	0.55	10.0	33.0			259.8696955498308	0.30043024313636124
32.0	256.24560779798776	stim	5		15	1.0	0.55	10.0	33.0			260.17012579296716	0.49913482880219817
32.0	256.74474262678996	stim	6		19	1.0	0.55	10.0	33.0			260.66926062176935	0.6340391722042114
32.0	257.37878179899417	stim	7		5	1.0	0.55	10.0	33.0			261.30329979397357	0.17418590490706265
32.0	257.5471466209274	response	7	k		1.0	0.55	10.0	33.0			261.4716646159068	
32.0	257.55296770390123	choice	7		29					2.0		261.4774856988806	0.7993624270893633
32.0	258.3477087628562	response	7	l		1.0	0.55	10.0	33.0			262.2722267578356	
32.0	258.3523301309906	certainty	7		104						3.0	262.27684812597	2.492451098980382
2.0	260.844781229971	stim	0		21438							264.7692992249504	34.23285297281109
2.0	295.04507908481173	response	0	lcommand								298.96959707979113	
2.0	295.07763420278206	stim	0		2431							299.00215219776146	4.972488642204553
33.0	300.0501228449866	stim	0		146	1.0	0.55	14.0	23.0			303.974640839966	0.3000640058889985
33.0	300.3501868508756	stim	1		406	1.0	0.55	14.0	23.0			304.274704845855	0.5037740389816463
33.0	300.85396088985726	stim	2		106	1.0	0.55	14.0	23.0			304.77847888483666	0.5968298809602857
33.0	301.45079077081755	stim	3		97	1.0	0.55	14.0	23.0			305.37530876579694	1.5620027831755579
33.0	303.0127935539931	stim	4		8	1.0	0.55	14.0	23.0			306.9373115489725	0.3158054919913411
33.0	303.32859904598445	stim	5		15	1.0	0.55	14.0	23.0			307.25311704096384	0.4830474688205868
33.0	303.81164651480503	stim	6		18	1.0	0.55	14.0	23.0			307.73616450978443	0.5997843451332301
33.0	304.41143085993826	stim	7		53	1.0	0.55	14.0	23.0			308.33594885491766	1.7770392170641571
33.0	306.18143958295695	response	7	j		1.0	0.55	14.0	23.0			310.10595757793635	
33.0	306.1884700770024	choice	7		78					1.0		310.1129880719818	0.830140046775341
33.0	307.0139927228447	response	7	l		1.0	0.55	14.0	23.0			310.9385107178241	
33.0	307.01861012377776	certainty	7		105						3.0	310.94312811875716	0.892624864121899
34.0	307.91123498789966	stim	0		9	1.0	0.55	28.0	79.0			311.83575298287906	0.30045733507722616
34.0	308.2116923229769	stim	1		15	1.0	0.55	28.0	79.0			312.1362103179563	0.499942964874208
34.0	308.7116352878511	stim	2		18	1.0	0.55	28.0	79.0			312.6361532828305	0.5991142890416086
34.0	309.3107495768927	stim	3		45	1.0	0.55	28.0	79.0			313.2352675718721	1.5007073159795254
34.0	310.81145689287223	stim	4		9	1.0	0.55	28.0	79.0			314.7359748878516	0.29939984111115336
34.0	311.1108567339834	stim	5		15	1.0	0.55	28.0	79.0			315.0353747289628	0.5001331509556621
34.0	311.61098988493904	stim	6		17	1.0	0.55	28.0	79.0			315.53550787991844	0.5667587658390403
34.0	312.1777486507781	stim	7		13	1.0	0.55	28.0	79.0			316.1022666457575	0.44317056401632726
34.0	312.61417115386575	response	7	k		1.0	0.55	28.0	79.0			316.53868914884515	
34.0	312.6209192147944	choice	7		39					2.0		316.5454372097738	0.8648634981364012
34.0	313.48086364078335	response	7	l		1.0	0.55	28.0	79.0			317.40538163576275	
34.0	313.4857827129308	certainty	7		106						3.0	317.4103007079102	2.2254490598570555
35.0	315.71123177278787	stim	0		9	1.0	0.55	5.0	11.0			319.63574976776727	0.2996532612014562
35.0	316.0108850339893	stim	1		15	1.0	0.55	5.0	11.0			319.9354030289687	0.5002134898677468
35.0	316.5110985238571	stim	2		18	1.0	0.55	5.0	11.0			320.43561651883647	0.6002557971514761
35.0	317.11135432100855	stim	3		45	1.0	0.55	5.0	11.0			321.03587231598794	1.4997605769895017
35.0	318.61111489799805	stim	4		9	1.0	0.55	5.0	11.0			322.53563289297745	0.2995833239983767
35.0	318.9106982219964	stim	5		15	1.0	0.55	5.0	11.0			322.8352162169758	0.5001902529038489
35.0	319.4108884749003	stim	6		18	1.0	0.55	5.0	11.0			323.3354064698797	0.6003830190747976
35.0	320.0112714939751	stim	7		21	1.0	0.55	5.0	11.0			323.93578948895447	0.7088472819887102
35.0	320.7137729988899	response	7	j		1.0	0.55	5.0	11.0			324.6382909938693	
35.0	320.7201187759638	choice	7		42					1.0		324.6446367709432	0.6967096040025353
35.0	321.38307340978645	response	7	j		1.0	0.55	5.0	11.0			325.30759140476584	
35.0	321.4168283799663	certainty	7		105						1.0	325.3413463749457	2.0942510350141674
36.0	323.5110794149805	stim	0		9	1.0	0.55	28.0	33.0			327.4355974099599	0.30039695487357676
36.0	323.81147636985406	stim	1		15	1.0	0.55	28.0	33.0			327.73599436483346	0.49910878599621356
36.0	324.3105851558503	stim	2		18	1.0	0.55	28.0	33.0			328.2351031508297	0.6012418549507856
36.0	324.91182701080106	stim	3		45	1.0	0.55	28.0	33.0			328.83634500578046	1.4995105019770563
36.0	326.4113375127781	stim	4		9	1.0	0.55	28.0	33.0			330.3358555077575	0.29954061517491937
36.0	326.71087812795304	stim	5		15	1.0	0.55	28.0	33.0			330.63539612293243	0.5005652520339936
36.0	327.21144337998703	stim	6		18	1.0	0.55	28.0	33.0			331.1359613749664	0.5993582799565047
36.0	327.81080165994354	stim	7		5	1.0	0.55	28.0	33.0			331.73531965492293	0.17800725088454783
36.0	327.9821399007924	response	7	j		1.0	0.55	28.0	33.0			331.9066578957718	
36.0	327.9888089108281	choice	7		30					1.0		331.9133269058075	0.8302153660915792
36.0	328.8141424288042	response	7	l		1.0	0.55	28.0	33.0			332.7386604237836	
36.0	328.81902427691966	certainty	7		105						3.0	332.74354227189906	2.492183507885784
37.0	331.31120778480545	stim	0		9	1.0	0.55	10.0	20.0			335.23572577978484	0.2997010110411793
37.0	331.6109087958466	stim	1		15	1.0	0.55	10.0	20.0			335.535426790826	0.4993381721433252
37.0	332.11024696798995	stim	2		18	1.0	0.55	10.0	20.0			336.03476496296935	0.6004542259033769
37.0	332.7107011938933	stim	3		45	1.0	0.55	10.0	20.0			336.6352191888727	1.5009437859989703
37.0	334.2116449798923	stim	4		9	1.0	0.55	10.0	20.0			338.1361629748717	0.2994530429132283
37.0	334.5110980228055	stim	5		15	1.0	0.55	10.0	20.0			338.4356160177849	0.4995850180275738
37.0	335.0106830408331	stim	6		18	1.0	0.55	10.0	20.0			338.9352010358125	0.600442314054817
37.0	335.6111253548879	stim	7		32	1.0	0.55	10.0	20.0			339.5356433498673	1.0771334751043469
37.0	336.6815629408229	response	7	k		1.0	0.55	10.0	20.0			340.6060809358023	
37.0	336.68825882999226	choice	7		59					2.0		340.61277682497166	0.8957132678478956
37.0	337.54946025297977	response	7	l		1.0	0.55	10.0	20.0			341.47397824795917	
37.0	337.58397209784016	certainty	7		105						3.0	341.50849009281956	1.5266669110860676
38.0	339.1106390089262	stim	0		9	1.0	0.55	5.0	16.0			343.0351570039056	0.3006695818621665
38.0	339.4113085907884	stim	1		15	1.0	0.55	5.0	16.0			343.3358265857678	0.49917515413835645
38.0	339.91048374492675	stim	2		18	1.0	0.55	5.0	16.0			343.83500173990615	0.6003863678779453
38.0	340.5108701128047	stim	3		45	1.0	0.55	5.0	16.0			344.4353881077841	1.4997949860990047
38.0	342.0106650989037	stim	4		9	1.0	0.55	5.0	16.0			345.9351830938831	0.30032388493418694
38.0	342.3109889838379	stim	5		15	1.0	0.55	5.0	16.0			346.2355069788173	0.499752942007035
38.0	342.8107419258449	stim	6		18	1.0	0.55	5.0	16.0			346.7352599208243	0.600011041155085
38.0	343.410752967	stim	7		1	1.0	0.55	5.0	16.0			347.3352709619794	0.05867620883509517
38.0	343.4626060319133	response	7	k		1.0	0.55	5.0	16.0			347.3871240268927	
38.0	343.4694291758351	choice	7		20					2.0		347.3939471708145	0.6159268100745976
38.0	344.0806171838194	response	7	l		1.0	0.55	5.0	16.0			348.0051351787988	
38.0	344.0853559859097	certainty	7		105						3.0	348.0098739808891	2.825743252877146
39.0	346.91109923878685	stim	0		9	1.0	0.55	28.0	47.0			350.83561723376624	0.29911867808550596
39.0	347.21021791687235	stim	1		15	1.0	0.55	28.0	47.0			351.13473591185175	0.500765449134633
39.0	347.710983366007	stim	2		18	1.0	0.55	28.0	47.0			351.6355013609864	0.6000273358076811
39.0	348.31101070181467	stim	3		45	1.0	0.55	28.0	47.0			352.23552869679406	1.5002758111804724
39.0	349.81128651299514	stim	4		9	1.0	0.55	28.0	47.0			353.73580450797454	0.2994333279784769
39.0	350.1107198409736	stim	5		15	1.0	0.55	28.0	47.0			354.035237835953	0.5005263818893582
39.0	350.611246222863	stim	6		18	1.0	0.55	28.0	47.0			354.53576421784237	0.6000019400380552
39.0	351.21124816290103	stim	7		17	1.0	0.55	28.0	47.0			355.1357661578804	0.5759486940223724
39.0	351.7807367129717	response	7	j		1.0	0.55	28.0	47.0			355.7052547079511	
39.0	351.7871968569234	choice	7		39					1.0		355.7117148519028	0.7300022069830447
39.0	352.4829732829239	response	7	j		1.0	0.55	28.0	47.0			356.4074912779033	
39.0	352.51719906390645	certainty	7		105						1.0	356.44171705888584	2.1939656019676477
40.0	354.7111646658741	stim	0		9	1.0	0.55	10.0	11.0			358.6356826608535	0.2999316470231861
40.0	355.0110963128973	stim	1		15	1.0	0.55	10.0	11.0			358.9356143078767	0.5001432909630239
40.0	355.5112396038603	stim	2		18	1.0	0.55	10.0	11.0			359.4357575988397	0.6000963661354035
40.0	356.1113359699957	stim	3		45	1.0	0.55	10.0	11.0			360.0358539649751	1.499775927979499
40.0	357.6111118979752	stim	4		9	1.0	0.55	10.0	11.0			361.5356298929546	0.30009838100522757
40.0	357.91121027898043	stim	5		15	1.0	0.55	10.0	11.0			361.83572827395983	0.4999684488866478
40.0	358.4111787278671	stim	6		18	1.0	0.55	10.0	11.0			362.3356967228465	0.6000116309151053
40.0	359.0111903587822	stim	7		20	1.0	0.55	10.0	11.0			362.9357083537616	0.6742436771746725
40.0	359.67938331491314	response	7	j		1.0	0.55	10.0	11.0			363.60390130989254	
40.0	359.68543403595686	choice	7		45					1.0		363.60995203093626	0.8325144159607589
40.0	360.5129465297796	response	7	k		1.0	0.55	10.0	11.0			364.437464524759	
40.0	360.5179484519176	certainty	7		105						2.0	364.442466446897	1.9929062149021775
41.0	362.5108546668198	stim	0		9	1.0	0.55	10.0	40.0			366.4353726617992	0.2994263090658933
41.0	362.8102809758857	stim	1		15	1.0	0.55	10.0	40.0			366.7347989708651	0.5000047830399126
41.0	363.3102857589256	stim	2		18	1.0	0.55	10.0	40.0			367.234803753905	0.6010538069531322
41.0	363.91133956587873	stim	3		45	1.0	0.55	10.0	40.0			367.83585756085813	1.4995525151025504
41.0	365.4108920809813	stim	4		9	1.0	0.55	10.0	40.0			369.3354100759607	0.3002792939078063
41.0	365.7111713748891	stim	5		15	1.0	0.55	10.0	40.0			369.6356893698685	0.49966526008211076
41.0	366.2108366349712	stim	6		18	1.0	0.55	10.0	40.0			370.1353546299506	0.6003690278157592
41.0	366.81120566278696	stim	7		17	1.0	0.55	10.0	40.0			370.73572365776636	0.5764062150847167
41.0	367.3806265068706	response	7	k		1.0	0.55	10.0	40.0			371.30514450185	
41.0	367.3876118778717	choice	7		41					2.0		371.3121298728511	0.7978010270744562
41.0	368.180495869834	response	7	l		1.0	0.55	10.0	40.0			372.1050138648134	
41.0	368.18541290494613	certainty	7		105						3.0	372.10993089992553	2.125040537910536
42.0	370.31045344285667	stim	0		9	1.0	0.55	7.0	16.0			374.23497143783607	0.3004673160612583
42.0	370.6109207589179	stim	1		15	1.0	0.55	7.0	16.0			374.5354387538973	0.5004279050044715
42.0	371.1113486639224	stim	2		18	1.0	0.55	7.0	16.0			375.0358666589018	0.5997278450522572
42.0	371.71107650897466	stim	3		45	1.0	0.55	7.0	16.0			375.63559450395405	1.4999498918186873
42.0	373.21102640079334	stim	4		9	1.0	0.55	7.0	16.0			377.13554439577274	0.3000337940175086
42.0	373.51106019481085	stim	5		15	1.0	0.55	7.0	16.0			377.43557818979025	0.500012454111129
42.0	374.011072648922	stim	6		18	1.0	0.55	7.0	16.0			377.9355906439014	0.5997186319436878
42.0	374.61079128086567	stim	7		4	1.0	0.55	7.0	16.0			378.53530927584507	0.14274494699202478
42.0	374.7470930069685	response	7	k		1.0	0.55	7.0	16.0			378.6716110019479	
42.0	374.7535362278577	choice	7		24					2.0		378.6780542228371	0.6646162080578506
42.0	375.4134396750014	response	7	j		1.0	0.55	7.0	16.0			379.3379576699808	
42.0	375.41815243591554	certainty	7		105						1.0	379.34267043089494	2.6926009808667004
43.0	378.11075341678225	stim	0		9	1.0	0.55	7.0	28.0			382.03527141176164	0.3002725401893258
43.0	378.41102595697157	stim	1		15	1.0	0.55	7.0	28.0			382.33554395195097	0.5000090938992798
43.0	378.91103505087085	stim	2		18	1.0	0.55	7.0	28.0			382.83555304585025	0.5996275199577212
43.0	379.5106625708286	stim	3		45	1.0	0.55	7.0	28.0			383.43518056580797	1.5003318490926176
43.0	381.0109944199212	stim	4		9	1.0	0.55	7.0	28.0			384.9355124149006	0.29913852689787745
43.0	381.31013294681907	stim	5		15	1.0	0.55	7.0	28.0			385.23465094179846	0.4995132910553366
43.0	381.8096462378744	stim	6		18	1.0	0.55	7.0	28.0			385.7341642328538	0.601529655046761
43.0	382.41117589292116	stim	7		17	1.0	0.55	7.0	28.0			386.33569388790056	0.5759079440031201
43.0	382.980689833872	response	7	k		1.0	0.55	7.0	28.0			386.9052078288514	
43.0	382.9870838369243	choice	7		41					2.0		386.9116018319037	0.796347094932571
43.0	383.77908783894964	response	7	l		1.0	0.55	7.0	28.0			387.70360583392903	
43.0	383.78343093185686	certainty	7		105						3.0	387.70794892683625	2.1271466340404004
44.0	385.91057756589726	stim	0		9	1.0	0.55	5.0	20.0			389.83509556087665	0.3003693800419569
44.0	386.2109469459392	stim	1		15	1.0	0.55	5.0	20.0			390.1354649409186	0.49933724384754896
44.0	386.71028418978676	stim	2		18	1.0	0.55	5.0	20.0			390.63480218476616	0.5997262871824205
44.0	387.3100104769692	stim	3		45	1.0	0.55	5.0	20.0			391.2345284719486	1.5007237219251692
44.0	388.81073419889435	stim	4		9	1.0	0.55	5.0	20.0			392.73525219387375	0.29988455795682967
44.0	389.1106187568512	stim	5		15	1.0	0.55	5.0	20.0			393.0351367518306	0.4998417180031538
44.0	389.61046047485434	stim	6		18	1.0	0.55	5.0	20.0			393.53497846983373	0.6004323940724134
44.0	390.21089286892675	stim	7		14	1.0	0.55	5.0	20.0			394.13541086390615	0.47392716188915074
44.0	390.67875767778605	response	7	k		1.0	0.55	5.0	20.0			394.60327567276545	
44.0	390.6848200308159	choice	7		34					2.0		394.6093380257953	0.6668292251415551
44.0	391.3467382688541	response	7	l		1.0	0.55	5.0	20.0			395.2712562638335	
44.0	391.35164925595745	certainty	7		105						3.0	395.27616725093685	2.359200607985258
45.0	393.7108498639427	stim	0		9	1.0	0.55	20.0	47.0			397.6353678589221	0.2994484039954841
45.0	394.0102982679382	stim	1		15	1.0	0.55	20.0	47.0			397.9348162629176	0.5001521809026599
45.0	394.51045044884086	stim	2		18	1.0	0.55	20.0	47.0			398.43496844382025	0.6003404550720006
45.0	395.11079090391286	stim	3		45	1.0	0.55	20.0	47.0			399.03530889889225	1.4998090779408813
45.0	396.61059998185374	stim	4		9	1.0	0.55	20.0	47.0			400.53511797683313	0.30024427315220237
45.0	396.91084425500594	stim	5		15	1.0	0.55	20.0	47.0			400.83536224998534	0.49995981086976826
45.0	397.4108040658757	stim	6		18	1.0	0.55	20.0	47.0			401.3353220608551	0.5999395630788058
45.0	398.0107436289545	stim	7		8	1.0	0.55	20.0	47.0			401.9352616239339	0.27647072984836996
45.0	398.28064703196287	response	7	k		1.0	0.55	20.0	47.0			402.20516502694227	
45.0	398.2872143588029	choice	7		30					2.0		402.2117323537823	0.7289438901934773
45.0	398.9823982617818	response	7	l		1.0	0.55	20.0	47.0			402.9069162567612	
45.0	399.01615824899636	certainty	7		105						3.0	402.94067624397576	2.4944782729726285
46.0	401.510636521969	stim	0		9	1.0	0.55	20.0	28.0			405.4351545169484	0.2999689138960093
46.0	401.810605435865	stim	1		15	1.0	0.55	20.0	28.0			405.7351234308444	0.49938520998694
46.0	402.30999064585194	stim	2		18	1.0	0.55	20.0	28.0			406.23450864083134	0.6005479509476572
46.0	402.9105385967996	stim	3		45	1.0	0.55	20.0	28.0			406.835056591779	1.4998537511564791
46.0	404.4103923479561	stim	4		9	1.0	0.55	20.0	28.0			408.3349103429355	0.3004006389528513
46.0	404.7107929869089	stim	5		15	1.0	0.55	20.0	28.0			408.6353109818883	0.5000308530870825
46.0	405.210823839996	stim	6		18	1.0	0.55	20.0	28.0			409.1353418349754	0.5991530609317124
46.0	405.8099769009277	stim	7		16	1.0	0.55	20.0	28.0			409.7344948959071	0.5425233829300851
46.0	406.3461131909862	response	7	j		1.0	0.55	20.0	28.0			410.2706311859656	
46.0	406.3525002838578	choice	7		53					1.0		410.2770182788372	1.232537355972454
46.0	407.58022473892197	response	7	k		1.0	0.55	20.0	28.0			411.50474273390137	
46.0	407.58503763983026	certainty	7		105						2.0	411.50955563480966	1.724932115059346
47.0	409.3099697548896	stim	0		9	1.0	0.55	10.0	28.0			413.234487749869	0.29973443411290646
47.0	409.6097041890025	stim	1		15	1.0	0.55	10.0	28.0			413.5342221839819	0.5007915189489722
47.0	410.1104957079515	stim	2		18	1.0	0.55	10.0	28.0			414.0350137029309	0.6001420388929546
47.0	410.71063774684444	stim	3		45	1.0	0.55	10.0	28.0			414.63515574182384	1.5000794550869614
47.0	412.2107172019314	stim	4		9	1.0	0.55	10.0	28.0			416.1352351969108	0.2998976979870349
47.0	412.51061489991844	stim	5		15	1.0	0.55	10.0	28.0			416.43513289489783	0.5001348499208689
47.0	413.0107497498393	stim	6		18	1.0	0.55	10.0	28.0			416.9352677448187	0.6000213560182601
47.0	413.61077110585757	stim	7		1	1.0	0.55	10.0	28.0			417.53528910083696	0.04201472504064441
47.0	413.64652767498046	response	7	k		1.0	0.55	10.0	28.0			417.57104566995986	
47.0	413.6527858308982	choice	7		25					2.0		417.5773038258776	0.7989783058874309
47.0	414.4468066939153	response	7	j		1.0	0.55	10.0	28.0			418.3713246888947	
47.0	414.45176413678564	certainty	7		105						1.0	418.37628213176504	2.658617831999436
48.0	417.1103819687851	stim	0		9	1.0	0.55	7.0	9.0			421.0348999637645	0.30030732904560864
48.0	417.4106892978307	stim	1		15	1.0	0.55	7.0	9.0			421.3352072928101	0.499607068952173
48.0	417.91029636678286	stim	2		18	1.0	0.55	7.0	9.0			421.83481436176226	0.5996762330178171
48.0	418.5099725998007	stim	3		45	1.0	0.55	7.0	9.0			422.4344905947801	1.5006153220310807
