session	run	trial_nr	n1	n2	prob1	prob2	risky_first	n_risky	n_safe	log_risky_safe	choice	chose_risky	rt	certainty
3t2	1	1	100.0	28.0	0.55	1.0	True	100.0	28.0	1.2729656758128876	2	False	0.8113629836643526	2.0
3t2	1	2	20.0	7.0	0.55	1.0	True	20.0	7.0	1.0498221244986776	1	True	1.0086728831356595	3.0
3t2	1	3	45.0	14.0	0.55	1.0	True	45.0	14.0	1.1676051601550612	1	True	0.6567635681058164	2.0
3t2	1	4	11.0	5.0	0.55	1.0	True	11.0	5.0	0.7884573603642703	2	False	0.6567949086129374	2.0
3t2	1	5	36.0	10.0	0.55	1.0	True	36.0	10.0	1.2809338454620642	1	True	0.7406578915251885	2.0
3t2	1	6	65.0	20.0	0.55	1.0	True	65.0	20.0	1.1786549963416462	1	True	0.8405060407312703	3.0
3t2	1	7	56.0	28.0	0.55	1.0	True	56.0	28.0	0.6931471805599453	2	False	0.8572252981794009	2.0
3t2	1	8	72.0	20.0	0.55	1.0	True	72.0	20.0	1.2809338454620642	2	False	0.6903069531635992	3.0
3t2	1	9	36.0	10.0	0.55	1.0	True	36.0	10.0	1.2809338454620642	2	False	2.3103774150640106	2.0
3t2	1	10	53.0	20.0	0.55	1.0	True	53.0	20.0	0.9745596399981308	2	False	0.9906951837165252	2.0
3t2	1	11	37.0	14.0	0.55	1.0	True	37.0	14.0	0.9718605830289658	2	False	1.2926655072679125	3.0
3t2	1	12	91.0	28.0	0.55	1.0	True	91.0	28.0	1.1786549963416462	2	False	1.0407709885730867	2.0
3t2	1	13	7.0	18.0	1.0	0.55	False	18.0	7.0	0.9444616088408515	1	False	0.9906743904957693	3.0
3t2	1	14	5.0	14.0	1.0	0.55	False	14.0	5.0	1.0296194171811581	2	True	0.6736235564895026	2.0
3t2	1	15	28.0	91.0	1.0	0.55	False	91.0	28.0	1.1786549963416462	1	False	0.7910935095296736	2.0
3t2	1	16	7.0	15.0	1.0	0.55	False	15.0	7.0	0.7621400520468967	1	False	1.2413375888118026	3.0
3t2	1	17	10.0	29.0	1.0	0.55	False	29.0	10.0	1.0647107369924282	1	False	1.7254255001444108	2.0
3t2	1	18	28.0	51.0	1.0	0.55	False	51.0	28.0	0.5996211225491218	1	False	0.8575263478760462	2.0
3t2	1	19	28.0	68.0	1.0	0.55	False	68.0	28.0	0.8873031950009027	1	False	0.8409722308024925	2.0
3t2	1	20	5.0	18.0	1.0	0.55	False	18.0	5.0	1.2809338454620642	2	True	1.1746956128408783	3.0
3t2	1	21	10.0	18.0	1.0	0.55	False	18.0	10.0	0.5877866649021191	1	False	1.2078065591468317	2.0
3t2	1	22	10.0	22.0	1.0	0.55	False	22.0	10.0	0.7884573603642703	2	True	1.258127362403684	2.0
3t2	1	23	7.0	14.0	1.0	0.55	False	14.0	7.0	0.6931471805599453	1	False	1.058669131316492	2.0
3t2	1	24	7.0	22.0	1.0	0.55	False	22.0	7.0	1.1451323043030026	2	True	1.2413189050475921	3.0
3t2	2	25	28.0	68.0	1.0	0.55	False	68.0	28.0	0.8873031950009027	1	False	1.1969332106618786	3.0
3t2	2	26	5.0	10.0	1.0	0.55	False	10.0	5.0	0.6931471805599453	2	True	0.7915973684830533	3.0
3t2	2	27	10.0	26.0	1.0	0.55	False	26.0	10.0	0.9555114450274363	1	False	1.7588362907426927	2.0
3t2	2	28	5.0	12.0	1.0	0.55	False	12.0	5.0	0.8754687373538999	2	True	0.7067417352209162	2.0
3t2	2	29	28.0	75.0	1.0	0.55	False	75.0	28.0	0.9852836033611064	2	True	1.4593647700730799	3.0
3t2	2	30	20.0	53.0	1.0	0.55	False	53.0	20.0	0.9745596399981308	1	False	0.8412271737888801	2.0
3t2	2	31	28.0	91.0	1.0	0.55	False	91.0	28.0	1.1786549963416462	1	False	0.9583189312634062	3.0
3t2	2	32	10.0	26.0	1.0	0.55	False	26.0	10.0	0.9555114450274363	1	False	0.9740985761454795	2.0
3t2	2	33	20.0	44.0	1.0	0.55	False	44.0	20.0	0.7884573603642703	2	True	1.3414033134740748	3.0
3t2	2	34	14.0	50.0	1.0	0.55	False	50.0	14.0	1.2729656758128876	2	True	1.3252023798285961	3.0
3t2	2	35	10.0	29.0	1.0	0.55	False	29.0	10.0	1.0647107369924282	2	True	1.726031215748634	3.0
3t2	2	36	28.0	75.0	1.0	0.55	False	75.0	28.0	0.9852836033611064	1	False	1.1586800100904213	3.0
3t2	2	37	45.0	14.0	0.55	1.0	True	45.0	14.0	1.1676051601550612	1	True	0.8906746617103636	3.0
3t2	2	38	51.0	28.0	0.55	1.0	True	51.0	28.0	0.5996211225491218	2	False	0.7905233533493288	2.0
