session	run	trial_nr	n1	n2	prob1	prob2	risky_first	n_risky	n_safe	log_risky_safe	choice	chose_risky	rt	certainty
3t2	1	1	22.0	10.0	0.55	1.0	True	22.0	10.0	0.7884573603642703	2	False	0.9954354356887372	2.0
3t2	1	2	83.0	28.0	0.55	1.0	True	83.0	28.0	1.086636097621394	2	False	0.9072778990048391	1.0
3t2	1	3	26.0	7.0	0.55	1.0	True	26.0	7.0	1.3121863889661687	1	True	1.0752217416338539	3.0
3t2	1	4	28.0	14.0	0.55	1.0	True	28.0	14.0	0.6931471805599453	2	False	0.7902666022582707	4.0
3t2	1	5	24.0	14.0	0.55	1.0	True	24.0	14.0	0.5389965007326869	2	False	0.9741883787592087	3.0
3t2	1	6	38.0	10.0	0.55	1.0	True	38.0	10.0	1.33500106673234	1	True	0.48996455810447515	1.0
3t2	1	7	8.0	5.0	0.55	1.0	True	8.0	5.0	0.47000362924573563	2	False	2.159835992706576	2.0
3t2	1	8	16.0	5.0	0.55	1.0	True	16.0	5.0	1.1631508098056809	1	True	0.8739584177746735	2.0
3t2	1	9	14.0	5.0	0.55	1.0	True	14.0	5.0	1.0296194171811581	2	False	1.5920809766430182	4.0
3t2	1	10	83.0	28.0	0.55	1.0	True	83.0	28.0	1.086636097621394	1	True	1.0075593910187308	3.0
3t2	1	11	28.0	14.0	0.55	1.0	True	28.0	14.0	0.6931471805599453	1	True	1.057774420056404	3.0
3t2	1	12	16.0	7.0	0.55	1.0	True	16.0	7.0	0.8266785731844679	2	False	1.0577352444215364	3.0
3t2	1	13	28.0	49.0	1.0	0.55	False	49.0	28.0	0.5596157879354227	1	False	0.5069128423455993	2.0
3t2	1	14	14.0	24.0	1.0	0.55	False	24.0	14.0	0.5389965007326869	1	False	1.4584308831799717	1.0
3t2	1	15	10.0	26.0	1.0	0.55	False	26.0	10.0	0.9555114450274363	1	False	0.8573066629633388	3.0
3t2	1	16	7.0	20.0	1.0	0.55	False	20.0	7.0	1.0498221244986776	2	True	1.7759060194566416	4.0
3t2	1	17	5.0	16.0	1.0	0.55	False	16.0	5.0	1.1631508098056809	2	True	0.8574621601036938	2.0
3t2	1	18	7.0	14.0	1.0	0.55	False	14.0	7.0	0.6931471805599453		True		
3t2	1	19	5.0	7.0	1.0	0.55	False	7.0	5.0	0.3364722366212129	1	False	1.0910333297269972	1.0
3t2	1	20	7.0	26.0	1.0	0.55	False	26.0	7.0	1.3121863889661687	2	True	0.9739102317435027	2.0
3t2	1	21	14.0	47.0	1.0	0.55	False	47.0	14.0	1.2110902720948	1	False	0.7240706258381238	3.0
3t2	1	22	14.0	36.0	1.0	0.55	False	36.0	14.0	0.9444616088408515	2	True	0.8403885138231999	2.0
3t2	1	23	10.0	38.0	1.0	0.55	False	38.0	10.0	1.33500106673234	2	True	0.6903518544695544	4.0
3t2	1	24	10.0	29.0	1.0	0.55	False	29.0	10.0	1.0647107369924282	1	False	0.9573371295518882	3.0
3t2	2	25	20.0	7.0	0.55	1.0	True	20.0	7.0	1.0498221244986776	2	False	0.8614755533490062	4.0
3t2	2	26	7.0	5.0	0.55	1.0	True	7.0	5.0	0.3364722366212129	2	False	0.48987867305549315	4.0
3t2	2	27	94.0	28.0	0.55	1.0	True	94.0	28.0	1.2110902720948	2	False	1.157689770547222	3.0
3t2	2	28	59.0	20.0	0.55	1.0	True	59.0	20.0	1.0818051703517284	2	False	0.8237051171508938	1.0
3t2	2	29	10.0	5.0	0.55	1.0	True	10.0	5.0	0.6931471805599453	2	False	1.4917922522035951	4.0
3t2	2	30	53.0	14.0	0.55	1.0	True	53.0	14.0	1.3312345839368631	1	True	1.64313587105066	3.0
3t2	2	31	49.0	28.0	0.55	1.0	True	49.0	28.0	0.5596157879354227	2	False	0.6103329055149374	1.0
3t2	2	32	67.0	20.0	0.55	1.0	True	67.0	20.0	1.208960345836975	2	False	0.42360735887085355	3.0
3t2	2	33	107.0	28.0	0.55	1.0	True	107.0	28.0	1.3406243242867022	2	False	0.9241864049090509	3.0
3t2	2	34	41.0	14.0	0.55	1.0	True	41.0	14.0	1.074514737089049	2	False	0.9574459172818308	3.0
3t2	2	35	36.0	14.0	0.55	1.0	True	36.0	14.0	0.9444616088408515	1	True	1.6755094113450753	4.0
3t2	2	36	14.0	5.0	0.55	1.0	True	14.0	5.0	1.0296194171811581	1	True	0.8070717447517097	4.0
3t2	2	37	7.0	23.0	1.0	0.55	False	23.0	7.0	1.1895840668738364	2	True	0.8071669716828467	3.0
3t2	2	38	10.0	38.0	1.0	0.55	False	38.0	10.0	1.33500106673234	1	False	1.3413340027346408	4.0
3t2	2	39	14.0	41.0	1.0	0.55	False	41.0	14.0	1.074514737089049		True		
3t2	2	40	5.0	14.0	1.0	0.55	False	14.0	5.0	1.0296194171811581	1	False	1.809205310168153	4.0
3t2	2	41	14.0	32.0	1.0	0.55	False	32.0	14.0	0.8266785731844679	2	True	0.8403448179233806	3.0
3t2	2	42	20.0	59.0	1.0	0.55	False	59.0	20.0	1.0818051703517284	2	True	1.4253331963191158	4.0
3t2	2	43	10.0	22.0	1.0	0.55	False	22.0	10.0	0.7884573603642703	1	False	1.3416236010907596	1.0
3t2	2	44	28.0	107.0	1.0	0.55	False	107.0	28.0	1.3406243242867022	1	False	1.1414864260932518	4.0
3t2	2	45	28.0	83.0	1.0	0.55	False	83.0	28.0	1.086636097621394	2	True	0.859294977170066	3.0
3t2	2	46	7.0	14.0	1.0	0.55	False	14.0	7.0	0.6931471805599453	2	True	2.1933835966792685	4.0
3t2	2	47	20.0	52.0	1.0	0.55	False	52.0	20.0	0.9555114450274363	2	True	0.9412175606904043	3.0
3t2	2	48	20.0	76.0	1.0	0.55	False	76.0	20.0	1.33500106673234	2	True	0.9414245888583537	3.0
3t2	3	49	45.0	20.0	0.55	1.0	True	45.0	20.0	0.8109302162163288	2	False	1.1289469076709828	2.0
3t2	3	50	40.0	20.0	0.55	1.0	True	40.0	20.0	0.6931471805599453	2	False	1.0408559695697406	2.0
3t2	3	51	32.0	14.0	0.55	1.0	True	32.0	14.0	0.8266785731844679	2	False	0.6900056021167984	1.0
3t2	3	52	33.0	10.0	0.55	1.0	True	33.0	10.0	1.1939224684724346	1	True	0.6745113366760052	3.0
3t2	3	53	14.0	7.0	0.55	1.0	True	14.0	7.0	0.6931471805599453	2	False	0.907462627195855	2.0
3t2	3	54	11.0	5.0	0.55	1.0	True	11.0	5.0	0.7884573603642703	2	False	2.109866564769618	3.0
3t2	3	55	19.0	5.0	0.55	1.0	True	19.0	5.0	1.33500106673234	1	True	0.8571053604628247	2.0
3t2	3	56	8.0	5.0	0.55	1.0	True	8.0	5.0	0.47000362924573563	2	False	0.3731687273539137	1.0
3t2	3	57	20.0	10.0	0.55	1.0	True	20.0	10.0	0.6931471805599453	2	False	0.6402597766555118	1.0
3t2	3	58	59.0	20.0	0.55	1.0	True	59.0	20.0	1.0818051703517284	1	True	0.48991182167083025	4.0
3t2	3	59	13.0	5.0	0.55	1.0	True	13.0	5.0	0.9555114450274363	1	True	0.706861070235334	3.0
3t2	3	60	20.0	7.0	0.55	1.0	True	20.0	7.0	1.0498221244986776	2	False	0.6567201735542767	3.0
3t2	3	61	28.0	94.0	1.0	0.55	False	94.0	28.0	1.2110902720948	1	False	0.8909823411304956	4.0
3t2	3	62	28.0	49.0	1.0	0.55	False	49.0	28.0	0.5596157879354227	2	True	0.7743182007889118	2.0
3t2	3	63	20.0	31.0	1.0	0.55	False	31.0	20.0	0.4382549309311553	1	False	0.9574664091524028	3.0
3t2	3	64	28.0	94.0	1.0	0.55	False	94.0	28.0	1.2110902720948	2	True	0.8243174624803942	3.0
3t2	3	65	7.0	20.0	1.0	0.55	False	20.0	7.0	1.0498221244986776	1	False	1.358413977384771	3.0
3t2	3	66	5.0	10.0	1.0	0.55	False	10.0	5.0	0.6931471805599453	2	True	0.8404834394041245	4.0
3t2	3	67	10.0	20.0	1.0	0.55	False	20.0	10.0	0.6931471805599453	1	False	0.9743071110715391	4.0
3t2	3	68	28.0	43.0	1.0	0.55	False	43.0	28.0	0.4289956055183586	2	True	0.8072329675633796	3.0
3t2	3	69	5.0	10.0	1.0	0.55	False	10.0	5.0	0.6931471805599453	1	False	0.7238548584882665	1.0
3t2	3	70	10.0	15.0	1.0	0.55	False	15.0	10.0	0.4054651081081644	1	False	1.1245700850631692	2.0
3t2	3	71	10.0	33.0	1.0	0.55	False	33.0	10.0	1.1939224684724346	2	True	0.8072326662132241	3.0
3t2	3	72	14.0	36.0	1.0	0.55	False	36.0	14.0	0.9444616088408515	1	False	0.7071371077946083	2.0
3t2	4	73	36.0	14.0	0.55	1.0	True	36.0	14.0	0.9444616088408515	1	True	1.5039424250753726	3.0
3t2	4	74	52.0	20.0	0.55	1.0	True	52.0	20.0	0.9555114450274363	2	False	1.3424242908222368	1.0
3t2	4	75	15.0	10.0	0.55	1.0	True	15.0	10.0	0.4054651081081644	2	False	0.7402206311544433	4.0
3t2	4	76	17.0	10.0	0.55	1.0	True	17.0	10.0	0.5306282510621704	2	False	0.9574248227072815	2.0
3t2	4	77	16.0	5.0	0.55	1.0	True	16.0	5.0	1.1631508098056809	1	True	0.8568657863797711	4.0
3t2	4	78	31.0	20.0	0.55	1.0	True	31.0	20.0	0.4382549309311553	2	False	0.9071971369230596	1.0
3t2	4	79	45.0	20.0	0.55	1.0	True	45.0	20.0	0.8109302162163288	2	False	0.8574299155407061	1.0
3t2	4	80	7.0	5.0	0.55	1.0	True	7.0	5.0	0.3364722366212129	2	False	0.9572509431527578	1.0
3t2	4	81	47.0	14.0	0.55	1.0	True	47.0	14.0	1.2110902720948	2	False	0.4732862843993644	1.0
3t2	4	82	14.0	7.0	0.55	1.0	True	14.0	7.0	0.6931471805599453	2	False	1.759321465928224	2.0
3t2	4	83	24.0	14.0	0.55	1.0	True	24.0	14.0	0.5389965007326869	2	False	0.7070334430354706	2.0
3t2	4	84	10.0	5.0	0.55	1.0	True	10.0	5.0	0.6931471805599453	2	False	1.8256726381387125	4.0
3t2	4	85	28.0	64.0	1.0	0.55	False	64.0	28.0	0.8266785731844679	1	False	0.40618715888925294	1.0
3t2	4	86	14.0	24.0	1.0	0.55	False	24.0	14.0	0.5389965007326869	1	False	0.25628249129295	1.0
3t2	4	87	10.0	17.0	1.0	0.55	False	17.0	10.0	0.5306282510621704	2	True	1.1580266810179012	4.0
3t2	4	88	14.0	28.0	1.0	0.55	False	28.0	14.0	0.6931471805599453	1	False	0.9075677987129893	3.0
3t2	4	89	5.0	11.0	1.0	0.55	False	11.0	5.0	0.7884573603642703	1	False	1.1579920256481273	4.0
3t2	4	90	20.0	67.0	1.0	0.55	False	67.0	20.0	1.208960345836975	2	True	0.5943504513797961	3.0
3t2	4	91	10.0	22.0	1.0	0.55	False	22.0	10.0	0.7884573603642703	1	False	1.7429412284091086	2.0
3t2	4	92	7.0	10.0	1.0	0.55	False	10.0	7.0	0.3566749439387324	1	False	1.658751279612261	1.0
3t2	4	93	20.0	31.0	1.0	0.55	False	31.0	20.0	0.4382549309311553	1	False	1.158048378294552	2.0
3t2	4	94	10.0	15.0	1.0	0.55	False	15.0	10.0	0.4054651081081644	1	False	0.5735810358582967	2.0
3t2	4	95	7.0	16.0	1.0	0.55	False	16.0	7.0	0.8266785731844679	1	False	0.8074870064955917	3.0
3t2	4	96	28.0	56.0	1.0	0.55	False	56.0	28.0	0.6931471805599453	2	True	0.5399704495157494	3.0
3t2	5	97	35.0	20.0	0.55	1.0	True	35.0	20.0	0.5596157879354227	1	True	1.7633903077676223	4.0
3t2	5	98	13.0	5.0	0.55	1.0	True	13.0	5.0	0.9555114450274363	1	True	0.7737887269995483	3.0
3t2	5	99	56.0	28.0	0.55	1.0	True	56.0	28.0	0.6931471805599453	1	True	0.7937770406060736	3.0
3t2	5	100	43.0	28.0	0.55	1.0	True	43.0	28.0	0.4289956055183586	2	False	1.459512130735689	2.0
3t2	5	101	35.0	20.0	0.55	1.0	True	35.0	20.0	0.5596157879354227	2	False	0.5730768755547615	1.0
3t2	5	102	11.0	5.0	0.55	1.0	True	11.0	5.0	0.7884573603642703	1	True	0.9742269516937228	3.0
3t2	5	103	40.0	20.0	0.55	1.0	True	40.0	20.0	0.6931471805599453	2	False	1.3414370647933538	1.0
3t2	5	104	38.0	10.0	0.55	1.0	True	38.0	10.0	1.33500106673234	1	True	0.7569528466974305	4.0
3t2	5	105	64.0	28.0	0.55	1.0	True	64.0	28.0	0.8266785731844679	2	False	1.1243811379572435	3.0
3t2	5	106	10.0	7.0	0.55	1.0	True	10.0	7.0	0.3566749439387324	1	True	1.575394265109935	4.0
3t2	5	107	76.0	20.0	0.55	1.0	True	76.0	20.0	1.33500106673234	2	False	0.5566918164204537	3.0
3t2	5	108	23.0	7.0	0.55	1.0	True	23.0	7.0	1.1895840668738364	2	False	1.6922642282134177	4.0
3t2	5	109	7.0	18.0	1.0	0.55	False	18.0	7.0	0.9444616088408515	1	False	1.558938388476264	3.0
3t2	5	110	20.0	59.0	1.0	0.55	False	59.0	20.0	1.0818051703517284	2	True	0.8075677685756375	4.0
3t2	5	111	20.0	67.0	1.0	0.55	False	67.0	20.0	1.208960345836975	1	False	1.2920501484295528	2.0
3t2	5	112	5.0	8.0	1.0	0.55	False	8.0	5.0	0.47000362924573563	1	False	0.92382177014224	1.0
3t2	5	113	28.0	83.0	1.0	0.55	False	83.0	28.0	1.086636097621394	1	False	0.3058833668983425	1.0
3t2	5	114	5.0	16.0	1.0	0.55	False	16.0	5.0	1.1631508098056809	1	False	0.723954605684412	4.0
3t2	5	115	10.0	26.0	1.0	0.55	False	26.0	10.0	0.9555114450274363	1	False	0.7904745344803814	2.0
3t2	5	116	7.0	26.0	1.0	0.55	False	26.0	7.0	1.3121863889661687	2	True	0.5901881907157644	2.0
3t2	5	117	7.0	12.0	1.0	0.55	False	12.0	7.0	0.5389965007326869	1	False	1.3750711565153324	1.0
3t2	5	118	14.0	21.0	1.0	0.55	False	21.0	14.0	0.4054651081081644	1	False	0.840698001349665	2.0
3t2	5	119	20.0	45.0	1.0	0.55	False	45.0	20.0	0.8109302162163288	1	False	0.43983240060157414	2.0
3t2	5	120	14.0	21.0	1.0	0.55	False	21.0	14.0	0.4054651081081644	1	False	0.9241876103133109	1.0
3t2	6	121	28.0	73.0	1.0	0.55	False	73.0	28.0	0.9582549309731873	1	False	0.761722631072189	2.0
3t2	6	122	7.0	12.0	1.0	0.55	False	12.0	7.0	0.5389965007326869	2	True	1.4591716040522371	4.0
3t2	6	123	10.0	33.0	1.0	0.55	False	33.0	10.0	1.1939224684724346	2	True	1.2411453268432524	1.0
3t2	6	124	28.0	64.0	1.0	0.55	False	64.0	28.0	0.8266785731844679	2	True	0.7070783443414257	3.0
3t2	6	125	28.0	43.0	1.0	0.55	False	43.0	28.0	0.4289956055183586	1	False	0.6899206211200948	2.0
3t2	6	126	14.0	28.0	1.0	0.55	False	28.0	14.0	0.6931471805599453	1	False	0.5398173631856622	4.0
3t2	6	127	5.0	19.0	1.0	0.55	False	19.0	5.0	1.33500106673234	1	False	1.2578281208152475	3.0
3t2	6	128	5.0	14.0	1.0	0.55	False	14.0	5.0	1.0296194171811581	2	True	1.107393678077642	2.0
3t2	6	129	7.0	10.0	1.0	0.55	False	10.0	7.0	0.3566749439387324	1	False	1.8423572402152786	1.0
3t2	6	130	28.0	107.0	1.0	0.55	False	107.0	28.0	1.3406243242867022	2	True	1.4420545632237918	3.0
3t2	6	131	20.0	45.0	1.0	0.55	False	45.0	20.0	0.8109302162163288	1	False	0.38907704913435737	4.0
3t2	6	132	10.0	29.0	1.0	0.55	False	29.0	10.0	1.0647107369924282	1	False	1.107530792803999	2.0
3t2	6	133	56.0	28.0	0.55	1.0	True	56.0	28.0	0.6931471805599453	1	True	0.8069078097850593	2.0
3t2	6	134	23.0	7.0	0.55	1.0	True	23.0	7.0	1.1895840668738364	1	True	0.8403695287070434	4.0
3t2	6	135	16.0	7.0	0.55	1.0	True	16.0	7.0	0.8266785731844679	2	False	0.623663169086285	3.0
3t2	6	136	31.0	20.0	0.55	1.0	True	31.0	20.0	0.4382549309311553	2	False	0.9411753715430677	1.0
3t2	6	137	32.0	14.0	0.55	1.0	True	32.0	14.0	0.8266785731844679	2	False	1.1744231914944976	4.0
3t2	6	138	53.0	14.0	0.55	1.0	True	53.0	14.0	1.3312345839368631	1	True	1.3248838517720287	3.0
3t2	6	139	20.0	10.0	0.55	1.0	True	20.0	10.0	0.6931471805599453	2	False	1.1075419427925226	2.0
3t2	6	140	73.0	28.0	0.55	1.0	True	73.0	28.0	0.9582549309731873	2	False	1.4583468062355678	1.0
3t2	6	141	10.0	7.0	0.55	1.0	True	10.0	7.0	0.3566749439387324	1	True	1.4249760953280202	4.0
3t2	6	142	15.0	10.0	0.55	1.0	True	15.0	10.0	0.4054651081081644	2	False	1.057799733545835	2.0
3t2	6	143	29.0	10.0	0.55	1.0	True	29.0	10.0	1.0647107369924282	2	False	0.7234037359685317	4.0
3t2	6	144	18.0	7.0	0.55	1.0	True	18.0	7.0	0.9444616088408515	1	True	1.0741670129700651	4.0
3t2	7	145	29.0	10.0	0.55	1.0	True	29.0	10.0	1.0647107369924282	2	False	1.1619773932470707	4.0
3t2	7	146	76.0	20.0	0.55	1.0	True	76.0	20.0	1.33500106673234	2	False	0.9405958734787419	2.0
3t2	7	147	12.0	7.0	0.55	1.0	True	12.0	7.0	0.5389965007326869	2	False	0.43977423984870256	1.0
3t2	7	148	18.0	7.0	0.55	1.0	True	18.0	7.0	0.9444616088408515	1	True	1.7266384381109674	4.0
3t2	7	149	17.0	10.0	0.55	1.0	True	17.0	10.0	0.5306282510621704	2	False	0.7903277765199164	1.0
3t2	7	150	21.0	14.0	0.55	1.0	True	21.0	14.0	0.4054651081081644	2	False	1.1074901104111774	2.0
3t2	7	151	26.0	10.0	0.55	1.0	True	26.0	10.0	0.9555114450274363	2	False	0.5737374370528414	2.0
3t2	7	152	107.0	28.0	0.55	1.0	True	107.0	28.0	1.3406243242867022	2	False	1.4252370653357502	1.0
3t2	7	153	26.0	7.0	0.55	1.0	True	26.0	7.0	1.3121863889661687	1	True	1.4417785256646312	3.0
3t2	7	154	49.0	28.0	0.55	1.0	True	49.0	28.0	0.5596157879354227	2	False	1.842622730488074	1.0
3t2	7	155	19.0	5.0	0.55	1.0	True	19.0	5.0	1.33500106673234	1	True	1.0909613068270119	2.0
3t2	7	156	12.0	7.0	0.55	1.0	True	12.0	7.0	0.5389965007326869	2	False	0.9907605768948997	1.0
3t2	7	157	28.0	73.0	1.0	0.55	False	73.0	28.0	0.9582549309731873	1	False	0.8408330066176575	1.0
