session	run	trial_nr	n1	n2	prob1	prob2	risky_first	n_risky	n_safe	log_risky_safe	choice	chose_risky	rt	certainty
3t2	1	1	9.0	5.0	0.55	1.0	True	9.0	5.0	0.5877866649021191	2	False	1.7453800624336857	3.0
3t2	1	2	17.0	10.0	0.55	1.0	True	17.0	10.0	0.5306282510621704	2	False	1.0575586527076979	2.0
3t2	1	3	82.0	28.0	0.55	1.0	True	82.0	28.0	1.074514737089049	2	False	1.5585945469321985	2.0
3t2	1	4	51.0	20.0	0.55	1.0	True	51.0	20.0	0.9360933591703348	1	True	2.544660677214324	3.0
3t2	1	5	14.0	5.0	0.55	1.0	True	14.0	5.0	1.0296194171811581	1	True	1.792640947158361	4.0
3t2	1	6	41.0	14.0	0.55	1.0	True	41.0	14.0	1.074514737089049	2	False	1.7260688846304504	2.0
3t2	1	7	39.0	20.0	0.55	1.0	True	39.0	20.0	0.6678293725756554	2	False	1.157969122969007	2.0
3t2	1	8	7.0	5.0	0.55	1.0	True	7.0	5.0	0.3364722366212129	1	True	1.3917690180385023	3.0
3t2	1	9	22.0	10.0	0.55	1.0	True	22.0	10.0	0.7884573603642703	2	False	1.4286552902628955	1.0
3t2	1	10	19.0	10.0	0.55	1.0	True	19.0	10.0	0.6418538861723947	1	True	1.5420036650314444	3.0
3t2	1	11	23.0	20.0	0.55	1.0	True	23.0	20.0	0.13976194237515863	2	False	1.659096627911822	1.0
3t2	1	12	58.0	20.0	0.55	1.0	True	58.0	20.0	1.0647107369924282	2	False	2.0097438847585636	2.0
3t2	1	13	7.0	12.0	1.0	0.55	False	12.0	7.0	0.5389965007326869	1	False	2.210245091820269	2.0
3t2	1	14	14.0	27.0	1.0	0.55	False	27.0	14.0	0.6567795363890705	2	True	2.5606621164668013	3.0
3t2	1	15	20.0	23.0	1.0	0.55	False	23.0	20.0	0.13976194237515863	1	False	0.9240703847559928	1.0
3t2	1	16	5.0	7.0	1.0	0.55	False	7.0	5.0	0.3364722366212129	1	False	1.024236157966925	1.0
3t2	1	17	10.0	25.0	1.0	0.55	False	25.0	10.0	0.9162907318741551	2	True	2.477031776563763	3.0
3t2	1	18	7.0	9.0	1.0	0.55	False	9.0	7.0	0.25131442828090617	1	False	2.14323516622062	2.0
3t2	1	19	20.0	45.0	1.0	0.55	False	45.0	20.0	0.8109302162163288	2	True	1.3583889652479684	2.0
3t2	1	20	28.0	72.0	1.0	0.55	False	72.0	28.0	0.9444616088408515	1	False	1.542926100586783	2.0
3t2	1	21	20.0	39.0	1.0	0.55	False	39.0	20.0	0.6678293725756554	1	False	2.126608122194341	2.0
3t2	1	22	14.0	36.0	1.0	0.55	False	36.0	14.0	0.9444616088408515	2	True	1.007605799078874	3.0
3t2	1	23	20.0	35.0	1.0	0.55	False	35.0	20.0	0.5596157879354227	1	False	1.7259356874675973	2.0
3t2	1	24	10.0	11.0	1.0	0.55	False	11.0	10.0	0.09531017980432493	1	False	1.4084638660505675	2.0
3t2	2	25	43.0	28.0	0.55	1.0	True	43.0	28.0	0.4289956055183586	2	False	1.1457481326028756	1.0
3t2	2	26	11.0	5.0	0.55	1.0	True	11.0	5.0	0.7884573603642703	1	True	1.5093763871566352	3.0
3t2	2	27	14.0	5.0	0.55	1.0	True	14.0	5.0	1.0296194171811581	1	True	1.2747715834400424	3.0
3t2	2	28	20.0	7.0	0.55	1.0	True	20.0	7.0	1.0498221244986776	2	False	1.7090045802344775	3.0
3t2	2	29	35.0	20.0	0.55	1.0	True	35.0	20.0	0.5596157879354227	2	False	1.0743185925460068	2.0
3t2	2	30	51.0	20.0	0.55	1.0	True	51.0	20.0	0.9360933591703348	2	False	1.1910876030506188	1.0
3t2	2	31	15.0	10.0	0.55	1.0	True	15.0	10.0	0.4054651081081644	1	True	2.1263076752002235	3.0
3t2	2	32	9.0	7.0	0.55	1.0	True	9.0	7.0	0.25131442828090617	2	False	1.892602103008599	2.0
3t2	2	33	24.0	14.0	0.55	1.0	True	24.0	14.0	0.5389965007326869	2	False	1.0240704148911846	2.0
3t2	2	34	5.0	5.0	0.55	1.0	True	5.0	5.0	0.0	2	False	1.3585797204607388	1.0
3t2	2	35	15.0	10.0	0.55	1.0	True	15.0	10.0	0.4054651081081644	2	False	1.6755639558835185	2.0
3t2	2	36	13.0	10.0	0.55	1.0	True	13.0	10.0	0.26236426446749106	2	False	0.9577349129351092	2.0
3t2	2	37	10.0	17.0	1.0	0.55	False	17.0	10.0	0.5306282510621704	1	False	1.9094521468098549	2.0
3t2	2	38	7.0	10.0	1.0	0.55	False	10.0	7.0	0.3566749439387324	1	False	1.5587253332867022	3.0
3t2	2	39	28.0	43.0	1.0	0.55	False	43.0	28.0	0.4289956055183586	1	False	1.2080009305720978	1.0
3t2	2	40	20.0	58.0	1.0	0.55	False	58.0	20.0	1.0647107369924282	1	False	1.6425295527440085	3.0
3t2	2	41	7.0	13.0	1.0	0.55	False	13.0	7.0	0.6190392084062235	1	False	1.391660531661472	3.0
3t2	2	42	7.0	8.0	1.0	0.55	False	8.0	7.0	0.13353139262452257	1	False	2.8444223989411057	2.0
3t2	2	43	20.0	58.0	1.0	0.55	False	58.0	20.0	1.0647107369924282	2	True	2.3439919189704597	2.0
3t2	2	44	10.0	29.0	1.0	0.55	False	29.0	10.0	1.0647107369924282	1	False	2.026239238377457	2.0
3t2	2	45	5.0	11.0	1.0	0.55	False	11.0	5.0	0.7884573603642703	2	True	2.3936395039884246	2.0
3t2	2	46	20.0	23.0	1.0	0.55	False	23.0	20.0	0.13976194237515863	1	False	3.2957585744165954	3.0
3t2	2	47	5.0	7.0	1.0	0.55	False	7.0	5.0	0.3364722366212129	1	False	0.9073818651158945	1.0
3t2	2	48	14.0	16.0	1.0	0.55	False	16.0	14.0	0.13353139262452257	1	False	1.2747869523435043	2.0
3t2	3	49	12.0	5.0	0.55	1.0	True	12.0	5.0	0.8754687373538999	1	True	1.5271015543987687	3.0
3t2	3	50	19.0	10.0	0.55	1.0	True	19.0	10.0	0.6418538861723947	2	False	2.5279860197222206	3.0
3t2	3	51	16.0	14.0	0.55	1.0	True	16.0	14.0	0.13353139262452257	2	False	1.49190194398534	1.0
3t2	3	52	25.0	10.0	0.55	1.0	True	25.0	10.0	0.9162907318741551	1	True	1.658620794608396	3.0
3t2	3	53	16.0	14.0	0.55	1.0	True	16.0	14.0	0.13353139262452257	2	False	1.224698189392484	2.0
3t2	3	54	13.0	10.0	0.55	1.0	True	13.0	10.0	0.26236426446749106	2	False	1.074639230060015	2.0
3t2	3	55	11.0	10.0	0.55	1.0	True	11.0	10.0	0.09531017980432493	2	False	1.0244073253618353	2.0
3t2	3	56	12.0	5.0	0.55	1.0	True	12.0	5.0	0.8754687373538999	1	True	1.0744195451466112	2.0
3t2	3	57	72.0	28.0	0.55	1.0	True	72.0	28.0	0.9444616088408515	2	False	0.974170297695764	2.0
3t2	3	58	49.0	28.0	0.55	1.0	True	49.0	28.0	0.5596157879354227	2	False	1.3751591510217622	1.0
3t2	3	59	30.0	20.0	0.55	1.0	True	30.0	20.0	0.4054651081081644	2	False	0.8070066529267024	1.0
3t2	3	60	63.0	28.0	0.55	1.0	True	63.0	28.0	0.8109302162163288	2	False	0.8070147894050592	1.0
3t2	3	61	7.0	12.0	1.0	0.55	False	12.0	7.0	0.5389965007326869	1	False	2.2932787566496415	2.0
3t2	3	62	14.0	16.0	1.0	0.55	False	16.0	14.0	0.13353139262452257	1	False	0.7069728714746475	1.0
3t2	3	63	20.0	39.0	1.0	0.55	False	39.0	20.0	0.6678293725756554	1	False	0.9575794157949815	2.0
3t2	3	64	10.0	22.0	1.0	0.55	False	22.0	10.0	0.7884573603642703	2	True	1.2916831028547051	3.0
3t2	3	65	10.0	15.0	1.0	0.55	False	15.0	10.0	0.4054651081081644	2	True	2.5105905305254055	3.0
3t2	3	66	28.0	33.0	1.0	0.55	False	33.0	28.0	0.16430305129127634	1	False	0.9912668466536161	2.0
3t2	3	67	5.0	12.0	1.0	0.55	False	12.0	5.0	0.8754687373538999	1	False	0.8071835459917907	1.0
3t2	3	68	28.0	49.0	1.0	0.55	False	49.0	28.0	0.5596157879354227	1	False	1.0913611996666646	2.0
3t2	3	69	7.0	13.0	1.0	0.55	False	13.0	7.0	0.6190392084062235	1	False	1.1245034864809895	2.0
3t2	3	70	10.0	22.0	1.0	0.55	False	22.0	10.0	0.7884573603642703	1	False	1.7257663281793612	1.0
3t2	3	71	5.0	6.0	1.0	0.55	False	6.0	5.0	0.1823215567939546	1	False	1.1746425750571348	1.0
3t2	3	72	14.0	24.0	1.0	0.55	False	24.0	14.0	0.5389965007326869	2	True	1.0243416308335327	2.0
3t2	4	73	27.0	20.0	0.55	1.0	True	27.0	20.0	0.30010459245033816	2	False	1.446931929921437	2.0
3t2	4	74	31.0	14.0	0.55	1.0	True	31.0	14.0	0.7949298748698876	2	False	0.8737896611878639	2.0
3t2	4	75	11.0	5.0	0.55	1.0	True	11.0	5.0	0.7884573603642703	1	True	1.7767534186014018	3.0
3t2	4	76	55.0	28.0	0.55	1.0	True	55.0	28.0	0.6751286750572669	2	False	0.9238253863550199	3.0
3t2	4	77	8.0	5.0	0.55	1.0	True	8.0	5.0	0.47000362924573563	1	True	0.9408472002528612	2.0
3t2	4	78	13.0	7.0	0.55	1.0	True	13.0	7.0	0.6190392084062235		True		
3t2	4	79	10.0	7.0	0.55	1.0	True	10.0	7.0	0.3566749439387324	2	False	1.2414111184675818	3.0
3t2	4	80	24.0	14.0	0.55	1.0	True	24.0	14.0	0.5389965007326869	2	False	1.023991762267542	2.0
