session	run	trial_nr	n1	n2	prob1	prob2	risky_first	n_risky	n_safe	log_risky_safe	choice	chose_risky	rt	certainty
3t2	1	1	7.0	12.0	1.0	0.55	False	12.0	7.0	0.5389965007326869	1	False	0.9620195221232422	1.0
3t2	1	2	28.0	55.0	1.0	0.55	False	55.0	28.0	0.6751286750572669	1	False	0.8073553160884472	2.0
3t2	1	3	7.0	21.0	1.0	0.55	False	21.0	7.0	1.0986122886681098	2	True	0.39063111648376037	2.0
3t2	1	4	28.0	44.0	1.0	0.55	False	44.0	28.0	0.4519851237430572	1	False	0.7901077902561155	2.0
3t2	1	5	7.0	12.0	1.0	0.55	False	12.0	7.0	0.5389965007326869	1	False	0.9073719205307498	3.0
3t2	1	6	14.0	38.0	1.0	0.55	False	38.0	14.0	0.9985288301111273	2	True	0.9243985560460857	2.0
3t2	1	7	20.0	39.0	1.0	0.55	False	39.0	20.0	0.6678293725756554	1	False	0.5731115309263402	2.0
3t2	1	8	20.0	61.0	1.0	0.55	False	61.0	20.0	1.1151415906193203	2	True	0.5396501133527636	1.0
3t2	1	9	20.0	61.0	1.0	0.55	False	61.0	20.0	1.1151415906193203	2	True	0.7071579010180074	2.0
3t2	1	10	5.0	8.0	1.0	0.55	False	8.0	5.0	0.47000362924573563	1	False	1.5416893558885931	3.0
3t2	1	11	7.0	19.0	1.0	0.55	False	19.0	7.0	0.9985288301111273	2	True	0.7236137776490068	2.0
3t2	1	12	20.0	35.0	1.0	0.55	False	35.0	20.0	0.5596157879354227	1	False	0.40611694409560073	2.0
3t2	1	13	22.0	10.0	0.55	1.0	True	22.0	10.0	0.7884573603642703	2	False	0.7924978054106475	2.0
3t2	1	14	49.0	20.0	0.55	1.0	True	49.0	20.0	0.8960880245566357	2	False	0.8073182499092582	2.0
3t2	1	15	9.0	5.0	0.55	1.0	True	9.0	5.0	0.5877866649021191	2	False	0.3560164284535574	4.0
3t2	1	16	55.0	28.0	0.55	1.0	True	55.0	28.0	0.6751286750572669	2	False	0.623400089622038	3.0
3t2	1	17	24.0	7.0	0.55	1.0	True	24.0	7.0	1.2321436812926323	1	True	1.3078514905882912	3.0
3t2	1	18	50.0	28.0	0.55	1.0	True	50.0	28.0	0.5798184952529422	2	False	0.5397691470170685	1.0
3t2	1	19	13.0	5.0	0.55	1.0	True	13.0	5.0	0.9555114450274363	1	True	0.8243011895228847	2.0
3t2	1	20	16.0	10.0	0.55	1.0	True	16.0	10.0	0.47000362924573563	2	False	1.0242831687309604	2.0
3t2	1	21	49.0	20.0	0.55	1.0	True	49.0	20.0	0.8960880245566357	2	False	0.9910275739220538	2.0
3t2	1	22	15.0	5.0	0.55	1.0	True	15.0	5.0	1.0986122886681098	1	True	0.8569938605751304	3.0
3t2	1	23	61.0	20.0	0.55	1.0	True	61.0	20.0	1.1151415906193203	2	False	0.7737848094357105	2.0
3t2	1	24	16.0	10.0	0.55	1.0	True	16.0	10.0	0.47000362924573563	1	True	1.3416347510792548	4.0
3t2	2	25	10.0	16.0	1.0	0.55	False	16.0	10.0	0.47000362924573563	1	False	0.995310676355075	2.0
3t2	2	26	5.0	17.0	1.0	0.55	False	17.0	5.0	1.2237754316221157	2	True	0.8746343481734584	2.0
3t2	2	27	14.0	22.0	1.0	0.55	False	22.0	14.0	0.4519851237430572	1	False	0.47305695625163935	2.0
3t2	2	28	5.0	11.0	1.0	0.55	False	11.0	5.0	0.7884573603642703	2	True	0.3895329932684035	3.0
3t2	2	29	7.0	17.0	1.0	0.55	False	17.0	7.0	0.8873031950009027	1	False	1.107694125071248	4.0
3t2	2	30	10.0	22.0	1.0	0.55	False	22.0	10.0	0.7884573603642703	2	True	1.1745768805285337	4.0
3t2	2	31	20.0	44.0	1.0	0.55	False	44.0	20.0	0.7884573603642703	1	False	1.107539531984031	2.0
3t2	2	32	20.0	49.0	1.0	0.55	False	49.0	20.0	0.8960880245566357	2	True	0.7240917204098736	3.0
3t2	2	33	20.0	44.0	1.0	0.55	False	44.0	20.0	0.7884573603642703	2	True	0.9407625206085584	3.0
3t2	2	34	10.0	19.0	1.0	0.55	False	19.0	10.0	0.6418538861723947	1	False	0.8737143234265545	3.0
3t2	2	35	20.0	55.0	1.0	0.55	False	55.0	20.0	1.0116009116784799	2	True	0.8745059726270199	2.0
3t2	2	36	14.0	34.0	1.0	0.55	False	34.0	14.0	0.8873031950009027	1	False	0.8572135454887757	3.0
3t2	2	37	17.0	5.0	0.55	1.0	True	17.0	5.0	1.2237754316221157	2	False	0.13893458542679582	4.0
3t2	2	38	96.0	28.0	0.55	1.0	True	96.0	28.0	1.2321436812926323	2	False	0.61036484872605	2.0
3t2	2	39	15.0	7.0	0.55	1.0	True	15.0	7.0	0.7621400520468967	1	True	0.7908039111744074	3.0
3t2	2	40	30.0	10.0	0.55	1.0	True	30.0	10.0	1.0986122886681098	2	False	1.0910848607564105	3.0
3t2	2	41	8.0	5.0	0.55	1.0	True	8.0	5.0	0.47000362924573563	1	True	0.6738498711274588	3.0
3t2	2	42	27.0	10.0	0.55	1.0	True	27.0	10.0	0.9932517730102834	1	True	0.8068900300713722	4.0
3t2	2	43	55.0	28.0	0.55	1.0	True	55.0	28.0	0.6751286750572669	2	False	0.5731220782126911	1.0
3t2	2	44	12.0	7.0	0.55	1.0	True	12.0	7.0	0.5389965007326869	1	True	0.8906189117669783	3.0
3t2	2	45	17.0	10.0	0.55	1.0	True	17.0	10.0	0.5306282510621704	2	False	1.1246806808976544	2.0
3t2	2	46	25.0	14.0	0.55	1.0	True	25.0	14.0	0.5798184952529422	2	False	0.6902129316367791	3.0
3t2	2	47	13.0	5.0	0.55	1.0	True	13.0	5.0	0.9555114450274363	1	True	0.9242918777763975	3.0
3t2	2	48	34.0	10.0	0.55	1.0	True	34.0	10.0	1.2237754316221157	2	False	0.5733728022842115	1.0
3t2	3	49	39.0	20.0	0.55	1.0	True	39.0	20.0	0.6678293725756554	2	False	0.8450226902277791	1.0
3t2	3	50	43.0	14.0	0.55	1.0	True	43.0	14.0	1.122142786078304	2	False	0.7902726292777515	3.0
3t2	3	51	35.0	20.0	0.55	1.0	True	35.0	20.0	0.5596157879354227	2	False	0.9907319485446351	2.0
3t2	3	52	15.0	7.0	0.55	1.0	True	15.0	7.0	0.7621400520468967	1	True	0.7746174423791814	2.0
3t2	3	53	24.0	10.0	0.55	1.0	True	24.0	10.0	0.8754687373538999	2	False	1.0744349140495473	3.0
3t2	3	54	44.0	20.0	0.55	1.0	True	44.0	20.0	0.7884573603642703	2	False	0.6566246452711937	2.0
3t2	3	55	17.0	10.0	0.55	1.0	True	17.0	10.0	0.5306282510621704	2	False	0.6566635195576964	3.0
3t2	3	56	19.0	10.0	0.55	1.0	True	19.0	10.0	0.6418538861723947	2	False	0.8572334346572319	2.0
3t2	3	57	8.0	5.0	0.55	1.0	True	8.0	5.0	0.47000362924573563	1	True	1.091265972736437	2.0
3t2	3	58	50.0	28.0	0.55	1.0	True	50.0	28.0	0.5798184952529422	2	False	1.0074204681859555	1.0
3t2	3	59	27.0	14.0	0.55	1.0	True	27.0	14.0	0.6567795363890705	2	False	1.1747643208800582	3.0
3t2	3	60	62.0	28.0	0.55	1.0	True	62.0	28.0	0.7949298748698876		True		
3t2	3	61	20.0	32.0	1.0	0.55	False	32.0	20.0	0.47000362924573563	1	False	1.0408083561032981	2.0
3t2	3	62	14.0	38.0	1.0	0.55	False	38.0	14.0	0.9985288301111273	2	True	1.224932339155174	3.0
3t2	3	63	10.0	24.0	1.0	0.55	False	24.0	10.0	0.8754687373538999	2	True	0.7905950748990733	2.0
3t2	3	64	14.0	48.0	1.0	0.55	False	48.0	14.0	1.2321436812926323	2	True	1.0079942405792224	3.0
3t2	3	65	28.0	55.0	1.0	0.55	False	55.0	28.0	0.6751286750572669	1	False	0.4061591332410899	2.0
3t2	3	66	10.0	27.0	1.0	0.55	False	27.0	10.0	0.9932517730102834	2	True	1.345036703050937	3.0
3t2	3	67	7.0	11.0	1.0	0.55	False	11.0	7.0	0.4519851237430572	2	True	0.43989357486316294	4.0
3t2	3	68	14.0	43.0	1.0	0.55	False	43.0	14.0	1.122142786078304	1	False	1.2411392998219526	3.0
3t2	3	69	20.0	55.0	1.0	0.55	False	55.0	20.0	1.0116009116784799	1	False	0.9910411347209447	4.0
3t2	3	70	10.0	30.0	1.0	0.55	False	30.0	10.0	1.0986122886681098	2	True	1.1246116715083758	2.0
3t2	3	71	28.0	69.0	1.0	0.55	False	69.0	28.0	0.9019019944220555	1	False	0.5735644615506317	1.0
