session	run	trial_nr	n1	n2	prob1	prob2	risky_first	n_risky	n_safe	log_risky_safe	choice	chose_risky	rt	certainty
3t2	1	1	24.0	20.0	0.55	1.0	True	24.0	20.0	0.1823215567939546	2	False	1.0287473831428997	3.0
3t2	1	2	24.0	14.0	0.55	1.0	True	24.0	14.0	0.5389965007326869	1	True	0.7249023547269786	2.0
3t2	1	3	7.0	5.0	0.55	1.0	True	7.0	5.0	0.3364722366212129	2	False	1.593496723862117	4.0
3t2	1	4	34.0	20.0	0.55	1.0	True	34.0	20.0	0.5306282510621704	1	True	0.5904343945210258	2.0
3t2	1	5	12.0	10.0	0.55	1.0	True	12.0	10.0	0.1823215567939546	1	True	0.6105559052902265	2.0
3t2	1	6	25.0	14.0	0.55	1.0	True	25.0	14.0	0.5798184952529422	1	True	0.4229886851722853	1.0
3t2	1	7	34.0	28.0	0.55	1.0	True	34.0	28.0	0.1941560144409574	1	True	0.9408710069856454	2.0
3t2	1	8	19.0	14.0	0.55	1.0	True	19.0	14.0	0.3053816495511819	1	True	0.5738570734171873	1.0
3t2	1	9	8.0	5.0	0.55	1.0	True	8.0	5.0	0.47000362924573563	1	True	1.0074723005650696	1.0
3t2	1	10	32.0	20.0	0.55	1.0	True	32.0	20.0	0.47000362924573563	1	True	0.6106854862404134	2.0
3t2	1	11	9.0	7.0	0.55	1.0	True	9.0	7.0	0.25131442828090617	1	True	1.475478311915765	1.0
3t2	1	12	30.0	20.0	0.55	1.0	True	30.0	20.0	0.4054651081081644	1	True	0.7907626260814311	2.0
3t2	1	13	20.0	34.0	1.0	0.55	False	34.0	20.0	0.5306282510621704	2	True	0.6249065435065688	2.0
3t2	1	14	10.0	13.0	1.0	0.55	False	13.0	10.0	0.26236426446749106	2	True	1.275981507894386	3.0
3t2	1	15	20.0	30.0	1.0	0.55	False	30.0	20.0	0.4054651081081644	2	True	0.6735542457499832	2.0
3t2	1	16	20.0	34.0	1.0	0.55	False	34.0	20.0	0.5306282510621704	2	True	0.8409683132388466	2.0
3t2	1	17	10.0	18.0	1.0	0.55	False	18.0	10.0	0.5877866649021191	2	True	0.7573427949525922	1.0
3t2	1	18	10.0	12.0	1.0	0.55	False	12.0	10.0	0.1823215567939546	1	False	1.4754716821928469	3.0
3t2	1	19	5.0	8.0	1.0	0.55	False	8.0	5.0	0.47000362924573563	2	True	1.2756617744332743	2.0
3t2	1	20	20.0	24.0	1.0	0.55	False	24.0	20.0	0.1823215567939546	2	True	0.9262476460717153	3.0
3t2	1	21	10.0	14.0	1.0	0.55	False	14.0	10.0	0.3364722366212129	1	False	1.4104193329957297	3.0
3t2	1	22	28.0	45.0	1.0	0.55	False	45.0	28.0	0.4744579795951159	2	True	0.8255409477308149	2.0
3t2	1	23	5.0	7.0	1.0	0.55	False	7.0	5.0	0.3364722366212129	2	True	0.7410285533131287	1.0
3t2	1	24	14.0	15.0	1.0	0.55	False	15.0	14.0	0.06899287148695142	1	False	1.3922430432357942	4.0
3t2	2	25	10.0	15.0	1.0	0.55	False	15.0	10.0	0.4054651081081644	2	True	0.6156201096375753	2.0
3t2	2	26	14.0	19.0	1.0	0.55	False	19.0	14.0	0.3053816495511819	2	True	0.7069466539335281	3.0
3t2	2	27	10.0	11.0	1.0	0.55	False	11.0	10.0	0.09531017980432493	2	True	0.8074092579261247	3.0
3t2	2	28	14.0	15.0	1.0	0.55	False	15.0	14.0	0.06899287148695142	2	True	0.7907406274548379	3.0
3t2	2	29	28.0	31.0	1.0	0.55	False	31.0	28.0	0.10178269430994238	1	False	1.2252740712435752	3.0
3t2	2	30	7.0	10.0	1.0	0.55	False	10.0	7.0	0.3566749439387324	2	True	1.0240607716575596	2.0
3t2	2	31	20.0	28.0	1.0	0.55	False	28.0	20.0	0.3364722366212129	2	True	0.9906783080584773	3.0
3t2	2	32	5.0	6.0	1.0	0.55	False	6.0	5.0	0.1823215567939546	1	False	1.1743999874638718	2.0
3t2	2	33	20.0	24.0	1.0	0.55	False	24.0	20.0	0.1823215567939546	2	True	0.5399858184196091	3.0
3t2	2	34	10.0	16.0	1.0	0.55	False	16.0	10.0	0.47000362924573563	2	True	0.6733104527527303	3.0
3t2	2	35	10.0	12.0	1.0	0.55	False	12.0	10.0	0.1823215567939546	2	True	1.0074982167552662	4.0
3t2	2	36	28.0	51.0	1.0	0.55	False	51.0	28.0	0.5996211225491218	2	True	0.5950519966163199	2.0
3t2	2	37	13.0	10.0	0.55	1.0	True	13.0	10.0	0.26236426446749106	2	False	0.6907348716499655	3.0
3t2	2	38	26.0	20.0	0.55	1.0	True	26.0	20.0	0.26236426446749106	1	True	1.3080446566090984	3.0
3t2	2	39	12.0	7.0	0.55	1.0	True	12.0	7.0	0.5389965007326869	1	True	0.5901264137507951	1.0
3t2	2	40	6.0	5.0	0.55	1.0	True	6.0	5.0	0.1823215567939546	2	False	0.7738486958580779	1.0
3t2	2	41	5.0	5.0	0.55	1.0	True	5.0	5.0	0.0	2	False	0.7068460026837613	1.0
3t2	2	42	12.0	7.0	0.55	1.0	True	12.0	7.0	0.5389965007326869	1	True	0.6902662707716445	3.0
3t2	2	43	13.0	10.0	0.55	1.0	True	13.0	10.0	0.26236426446749106	1	True	1.1914817702203777	3.0
3t2	2	44	39.0	28.0	0.55	1.0	True	39.0	28.0	0.33135713595444244	1	True	0.8238425332292536	3.0
3t2	2	45	15.0	10.0	0.55	1.0	True	15.0	10.0	0.4054651081081644	1	True	0.624261652265659	1.0
3t2	2	46	22.0	14.0	0.55	1.0	True	22.0	14.0	0.4519851237430572	1	True	1.0074249884507935	2.0
3t2	2	47	14.0	10.0	0.55	1.0	True	14.0	10.0	0.3364722366212129	1	True	0.8408113093432803	3.0
3t2	2	48	11.0	7.0	0.55	1.0	True	11.0	7.0	0.4519851237430572	1	True	0.8070774704233941	2.0
3t2	3	49	25.0	14.0	0.55	1.0	True	25.0	14.0	0.5798184952529422	1	True	0.6448089720643111	2.0
3t2	3	50	8.0	5.0	0.55	1.0	True	8.0	5.0	0.47000362924573563	2	False	0.5239229035535118	1.0
3t2	3	51	26.0	20.0	0.55	1.0	True	26.0	20.0	0.26236426446749106	1	True	0.6400051350217382	2.0
3t2	3	52	5.0	5.0	0.55	1.0	True	5.0	5.0	0.0	2	False	1.2911840655210796	1.0
3t2	3	53	8.0	5.0	0.55	1.0	True	8.0	5.0	0.47000362924573563	1	True	0.8904245403416553	2.0
3t2	3	54	7.0	5.0	0.55	1.0	True	7.0	5.0	0.3364722366212129	1	True	1.3416480105254465	3.0
3t2	3	55	45.0	28.0	0.55	1.0	True	45.0	28.0	0.4744579795951159	1	True	0.7906734261714661	2.0
3t2	3	56	48.0	28.0	0.55	1.0	True	48.0	28.0	0.5389965007326869	1	True	0.5398933036483413	2.0
3t2	3	57	31.0	28.0	0.55	1.0	True	31.0	28.0	0.10178269430994238	1	True	1.5416751923899028	3.0
3t2	3	58	17.0	10.0	0.55	1.0	True	17.0	10.0	0.5306282510621704	1	True	0.99074279718252	2.0
3t2	3	59	10.0	7.0	0.55	1.0	True	10.0	7.0	0.3566749439387324	1	True	0.7575730271526027	3.0
3t2	3	60	11.0	10.0	0.55	1.0	True	11.0	10.0	0.09531017980432493	2	False	1.9593374978039435	3.0
3t2	3	61	5.0	6.0	1.0	0.55	False	6.0	5.0	0.1823215567939546	1	False	1.9261789380327912	3.0
3t2	3	62	7.0	11.0	1.0	0.55	False	11.0	7.0	0.4519851237430572	2	True	0.957470628066801	2.0
3t2	3	63	28.0	39.0	1.0	0.55	False	39.0	28.0	0.33135713595444244	2	True	0.6107719739909498	2.0
3t2	3	64	5.0	7.0	1.0	0.55	False	7.0	5.0	0.3364722366212129	2	True	0.8070009272571497	3.0
3t2	3	65	14.0	21.0	1.0	0.55	False	21.0	14.0	0.4054651081081644	2	True	0.5904485580201708	2.0
3t2	3	66	14.0	22.0	1.0	0.55	False	22.0	14.0	0.4519851237430572	2	True	0.6109449494920227	3.0
3t2	3	67	7.0	9.0	1.0	0.55	False	9.0	7.0	0.25131442828090617	2	True	0.8906933454757109	3.0
