session	run	trial_nr	n1	n2	prob1	prob2	risky_first	n_risky	n_safe	log_risky_safe	choice	chose_risky	rt	certainty
3t2	1	1	5.0	10.0	1.0	0.55	False	10.0	5.0	0.6931471805599453	2	True	0.9125085282266774	1.0
3t2	1	2	5.0	8.0	1.0	0.55	False	8.0	5.0	0.47000362924573563	1	False	0.8081866156858268	1.0
3t2	1	3	28.0	96.0	1.0	0.55	False	96.0	28.0	1.2321436812926323	1	False	0.5945114380701852	1.0
3t2	1	4	20.0	49.0	1.0	0.55	False	49.0	20.0	0.8960880245566357	1	False	0.7240946820029421	1.0
3t2	1	5	10.0	22.0	1.0	0.55	False	22.0	10.0	0.7884573603642703	2	True	0.5734084460182487	1.0
3t2	1	6	7.0	11.0	1.0	0.55	False	11.0	7.0	0.4519851237430572	2	True	2.1768904939499834	1.0
3t2	1	7	7.0	14.0	1.0	0.55	False	14.0	7.0	0.6931471805599453	2	True	0.8239409328375586	1.0
3t2	1	8	14.0	34.0	1.0	0.55	False	34.0	14.0	0.8873031950009027	2	True	0.6236547701418687	1.0
3t2	1	9	20.0	68.0	1.0	0.55	False	68.0	20.0	1.2237754316221157	1	False	0.85833801431545	1.0
3t2	1	10	5.0	8.0	1.0	0.55	False	8.0	5.0	0.47000362924573563	1	False	0.740663248947385	1.0
3t2	1	11	20.0	40.0	1.0	0.55	False	40.0	20.0	0.6931471805599453	1	False	0.9575493190677662	1.0
3t2	1	12	20.0	49.0	1.0	0.55	False	49.0	20.0	0.8960880245566357	1	False	0.5901994098348382	1.0
3t2	1	13	48.0	14.0	0.55	1.0	True	48.0	14.0	1.2321436812926323	1	True	0.8740450193949982	1.0
3t2	1	14	15.0	7.0	0.55	1.0	True	15.0	7.0	0.7621400520468967	2	False	0.47336752258297565	1.0
3t2	1	15	34.0	10.0	0.55	1.0	True	34.0	10.0	1.2237754316221157	1	True	0.7737883288050682	1.0
3t2	1	16	68.0	20.0	0.55	1.0	True	68.0	20.0	1.2237754316221157	1	True	0.6570212319702478	1.0
3t2	1	17	18.0	10.0	0.55	1.0	True	18.0	10.0	0.5877866649021191	2	False	1.1246477209443242	1.0
3t2	1	18	56.0	28.0	0.55	1.0	True	56.0	28.0	0.6931471805599453	2	False	1.1414245212740752	1.0
3t2	1	19	17.0	5.0	0.55	1.0	True	17.0	5.0	1.2237754316221157	1	True	0.5903808230009986	1.0
3t2	1	20	96.0	28.0	0.55	1.0	True	96.0	28.0	1.2321436812926323	1	True	0.7571902294843653	1.0
3t2	1	21	15.0	5.0	0.55	1.0	True	15.0	5.0	1.0986122886681098	1	True	0.7404131278044588	1.0
3t2	1	22	22.0	14.0	0.55	1.0	True	22.0	14.0	0.4519851237430572	2	False	0.5736627860719636	1.0
3t2	1	23	21.0	7.0	0.55	1.0	True	21.0	7.0	1.0986122886681098	1	True	0.5737604237233995	1.0
3t2	1	24	25.0	14.0	0.55	1.0	True	25.0	14.0	0.5798184952529422	2	False	1.6087948620897805	1.0
3t2	2	25	14.0	31.0	1.0	0.55	False	31.0	14.0	0.7949298748698876	1	False	0.6772029947037552	1.0
3t2	2	26	5.0	17.0	1.0	0.55	False	17.0	5.0	1.2237754316221157	2	True	1.0586531066851421	1.0
3t2	2	27	10.0	20.0	1.0	0.55	False	20.0	10.0	0.6931471805599453	2	True	0.5230286235018866	1.0
3t2	2	28	7.0	12.0	1.0	0.55	False	12.0	7.0	0.5389965007326869	1	False	0.8904207218438387	1.0
3t2	2	29	28.0	62.0	1.0	0.55	False	62.0	28.0	0.7949298748698876	1	False	1.3418200743012534	1.0
3t2	2	30	10.0	34.0	1.0	0.55	False	34.0	10.0	1.2237754316221157	2	True	0.9239381604102164	1.0
3t2	2	31	14.0	48.0	1.0	0.55	False	48.0	14.0	1.2321436812926323	2	True	0.5895066044035815	1.0
3t2	2	32	28.0	56.0	1.0	0.55	False	56.0	28.0	0.6931471805599453	1	False	0.940995819662021	1.0
3t2	2	33	10.0	24.0	1.0	0.55	False	24.0	10.0	0.8754687373538999	2	True	0.8907672752347935	1.0
3t2	2	34	28.0	86.0	1.0	0.55	False	86.0	28.0	1.122142786078304	1	False	0.9077257900812583	1.0
3t2	2	35	7.0	19.0	1.0	0.55	False	19.0	7.0	0.9985288301111273	2	True	0.890529810823864	1.0
3t2	2	36	28.0	50.0	1.0	0.55	False	50.0	28.0	0.5798184952529422	1	False	0.9744394272889281	1.0
3t2	2	37	55.0	20.0	0.55	1.0	True	55.0	20.0	1.0116009116784799	1	True	1.7923078406647903	1.0
3t2	2	38	61.0	20.0	0.55	1.0	True	61.0	20.0	1.1151415906193203	1	True	1.0743601117651451	1.0
3t2	2	39	32.0	20.0	0.55	1.0	True	32.0	20.0	0.47000362924573563	2	False	0.7405728437147161	1.0
3t2	2	40	8.0	5.0	0.55	1.0	True	8.0	5.0	0.47000362924573563	1	True	0.5733988027937187	1.0
3t2	2	41	34.0	14.0	0.55	1.0	True	34.0	14.0	0.8873031950009027	2	False	0.7738974177855198	1.0
3t2	2	42	32.0	20.0	0.55	1.0	True	32.0	20.0	0.47000362924573563	1	True	0.8405830293709187	1.0
3t2	2	43	11.0	7.0	0.55	1.0	True	11.0	7.0	0.4519851237430572	2	False	0.6568437363639532	1.0
3t2	2	44	48.0	14.0	0.55	1.0	True	48.0	14.0	1.2321436812926323	1	True	0.8739983100250015	1.0
3t2	2	45	18.0	10.0	0.55	1.0	True	18.0	10.0	0.5877866649021191	2	False	1.224603663461039	1.0
3t2	2	46	61.0	20.0	0.55	1.0	True	61.0	20.0	1.1151415906193203	2	False	0.6238687291915994	1.0
3t2	2	47	9.0	5.0	0.55	1.0	True	9.0	5.0	0.5877866649021191	2	False	2.1764484123632997	1.0
3t2	2	48	36.0	20.0	0.55	1.0	True	36.0	20.0	0.5877866649021191	2	False	1.1410818854432705	1.0
3t2	3	49	31.0	14.0	0.55	1.0	True	31.0	14.0	0.7949298748698876	2	False	0.6775365900111865	1.0
3t2	3	50	43.0	14.0	0.55	1.0	True	43.0	14.0	1.122142786078304	1	True	0.7244783015389658	1.0
3t2	3	51	68.0	20.0	0.55	1.0	True	68.0	20.0	1.2237754316221157	2	False	0.7737238397389774	1.0
3t2	3	52	49.0	20.0	0.55	1.0	True	49.0	20.0	0.8960880245566357	1	True	1.1079266705078226	1.0
3t2	3	53	24.0	10.0	0.55	1.0	True	24.0	10.0	0.8754687373538999	1	True	0.9574302855121317	1.0
3t2	3	54	50.0	28.0	0.55	1.0	True	50.0	28.0	0.5798184952529422	2	False	0.5902352705765992	1.0
3t2	3	55	22.0	14.0	0.55	1.0	True	22.0	14.0	0.4519851237430572	2	False	1.0908840787947156	1.0
3t2	3	56	17.0	7.0	0.55	1.0	True	17.0	7.0	0.8873031950009027	1	True	0.7571772714013747	1.0
3t2	3	57	49.0	20.0	0.55	1.0	True	49.0	20.0	0.8960880245566357	2	False	0.7400632595545176	1.0
3t2	3	58	43.0	14.0	0.55	1.0	True	43.0	14.0	1.122142786078304	1	True	1.3582970306097195	1.0
3t2	3	59	16.0	10.0	0.55	1.0	True	16.0	10.0	0.47000362924573563	2	False	1.1748361857189593	1.0
3t2	3	60	30.0	10.0	0.55	1.0	True	30.0	10.0	1.0986122886681098	2	False	0.6903171777176169	1.0
3t2	3	61	20.0	40.0	1.0	0.55	False	40.0	20.0	0.6931471805599453	2	True	0.8069197370291192	1.0
3t2	3	62	20.0	55.0	1.0	0.55	False	55.0	20.0	1.0116009116784799	1	False	0.8414024021272439	1.0
3t2	3	63	5.0	12.0	1.0	0.55	False	12.0	5.0	0.8754687373538999	2	True	1.4752639230082423	1.0
3t2	3	64	10.0	30.0	1.0	0.55	False	30.0	10.0	1.0986122886681098	2	True	0.5569700626087979	1.0
3t2	3	65	5.0	9.0	1.0	0.55	False	9.0	5.0	0.5877866649021191	1	False	1.4589692839185773	1.0
3t2	3	66	14.0	25.0	1.0	0.55	False	25.0	14.0	0.5798184952529422	1	False	0.8407891533006477	1.0
3t2	3	67	7.0	11.0	1.0	0.55	False	11.0	7.0	0.4519851237430572	1	False	1.4256546544229423	1.0
3t2	3	68	7.0	12.0	1.0	0.55	False	12.0	7.0	0.5389965007326869	2	True	0.6906800040501366	1.0
3t2	3	69	20.0	68.0	1.0	0.55	False	68.0	20.0	1.2237754316221157	2	True	0.5733752974329036	1.0
3t2	3	70	14.0	25.0	1.0	0.55	False	25.0	14.0	0.5798184952529422	1	False	1.0413215195790713	1.0
3t2	3	71	14.0	28.0	1.0	0.55	False	28.0	14.0	0.6931471805599453	2	True	1.0912794510109052	1.0
3t2	3	72	5.0	15.0	1.0	0.55	False	15.0	5.0	1.0986122886681098	2	True	1.1413859483749889	1.0
3t2	4	73	69.0	28.0	0.55	1.0	True	69.0	28.0	0.9019019944220555	2	False	0.7615863345858962	1.0
3t2	4	74	12.0	7.0	0.55	1.0	True	12.0	7.0	0.5389965007326869	2	False	0.6107539434765386	1.0
3t2	4	75	19.0	7.0	0.55	1.0	True	19.0	7.0	0.9985288301111273	1	True	1.693076948111866	1.0
3t2	4	76	20.0	10.0	0.55	1.0	True	20.0	10.0	0.6931471805599453	2	False	0.6734002492776199	1.0
3t2	4	77	56.0	28.0	0.55	1.0	True	56.0	28.0	0.6931471805599453	2	False	0.5898531577945647	1.0
3t2	4	78	15.0	7.0	0.55	1.0	True	15.0	7.0	0.7621400520468967	1	True	1.0241466348761605	1.0
3t2	4	79	38.0	14.0	0.55	1.0	True	38.0	14.0	0.9985288301111273	2	False	0.5939253108131197	1.0
3t2	4	80	9.0	5.0	0.55	1.0	True	9.0	5.0	0.5877866649021191	2	False	1.124352698536299	1.0
3t2	4	81	77.0	28.0	0.55	1.0	True	77.0	28.0	1.0116009116784799	2	False	0.6401061116343953	1.0
3t2	4	82	22.0	10.0	0.55	1.0	True	22.0	10.0	0.7884573603642703	2	False	0.4564071996319399	1.0
3t2	4	83	14.0	7.0	0.55	1.0	True	14.0	7.0	0.6931471805599453	2	False	0.7404116210504981	1.0
3t2	4	84	44.0	20.0	0.55	1.0	True	44.0	20.0	0.7884573603642703	2	False	0.6401419723769948	1.0
3t2	4	85	28.0	45.0	1.0	0.55	False	45.0	28.0	0.4744579795951159	2	True	0.7399264463028885	1.0
3t2	4	86	5.0	15.0	1.0	0.55	False	15.0	5.0	1.0986122886681098	1	False	1.2075812622502156	1.0
3t2	4	87	7.0	21.0	1.0	0.55	False	21.0	7.0	1.0986122886681098	2	True	0.5989895105822427	1.0
3t2	4	88	14.0	43.0	1.0	0.55	False	43.0	14.0	1.122142786078304	2	True	0.49005602713623375	1.0
3t2	4	89	28.0	62.0	1.0	0.55	False	62.0	28.0	0.7949298748698876	1	False	0.6237448740234868	1.0
3t2	4	90	20.0	55.0	1.0	0.55	False	55.0	20.0	1.0116009116784799	2	True	0.7239846889697219	1.0
3t2	4	91	7.0	24.0	1.0	0.55	False	24.0	7.0	1.2321436812926323	2	True	1.3916713275589245	1.0
3t2	4	92	10.0	27.0	1.0	0.55	False	27.0	10.0	0.9932517730102834	2	True	0.5401013502928436	1.0
3t2	4	93	10.0	34.0	1.0	0.55	False	34.0	10.0	1.2237754316221157	2	True	0.690080014657724	1.0
3t2	4	94	20.0	44.0	1.0	0.55	False	44.0	20.0	0.7884573603642703	1	False	0.523122644943669	1.0
3t2	4	95	7.0	17.0	1.0	0.55	False	17.0	7.0	0.8873031950009027	2	True	0.5402113433251543	1.0
3t2	4	96	20.0	61.0	1.0	0.55	False	61.0	20.0	1.1151415906193203	2	True	0.7073498248551005	1.0
3t2	5	97	12.0	7.0	0.55	1.0	True	12.0	7.0	0.5389965007326869	2	False	0.8782473559481332	1.0
3t2	5	98	45.0	28.0	0.55	1.0	True	45.0	28.0	0.4744579795951159	2	False	0.48963684820819253	1.0
3t2	5	99	11.0	5.0	0.55	1.0	True	11.0	5.0	0.7884573603642703	1	True	0.9251429608075341	1.0
3t2	5	100	27.0	10.0	0.55	1.0	True	27.0	10.0	0.9932517730102834	2	False	0.5898727455946755	1.0
3t2	5	101	30.0	10.0	0.55	1.0	True	30.0	10.0	1.0986122886681098	2	False	0.539848516992592	1.0
3t2	5	102	96.0	28.0	0.55	1.0	True	96.0	28.0	1.2321436812926323	2	False	0.6236526606862896	1.0
3t2	5	103	17.0	5.0	0.55	1.0	True	17.0	5.0	1.2237754316221157	1	True	0.6903596681768249	1.0
3t2	5	104	62.0	28.0	0.55	1.0	True	62.0	28.0	0.7949298748698876	2	False	1.0574305265918298	1.0
3t2	5	105	69.0	28.0	0.55	1.0	True	69.0	28.0	0.9019019944220555	2	False	0.5400965286798964	1.0
3t2	5	106	28.0	14.0	0.55	1.0	True	28.0	14.0	0.6931471805599453	2	False	0.7573704372480279	1.0
3t2	5	107	17.0	7.0	0.55	1.0	True	17.0	7.0	0.8873031950009027	2	False	0.473384096875634	1.0
