session	run	trial_nr	n1	n2	prob1	prob2	risky_first	n_risky	n_safe	log_risky_safe	choice	chose_risky	rt	certainty
3t2	1	1	18.0	14.0	0.55	1.0	True	18.0	14.0	0.25131442828090617	2	False	0.6005032000000483	1.0
3t2	1	2	6.0	5.0	0.55	1.0	True	6.0	5.0	0.1823215567939546	2	False	0.5583864000000176	1.0
3t2	1	3	9.0	7.0	0.55	1.0	True	9.0	7.0	0.25131442828090617	1	True	0.8063922999999704	2.0
3t2	1	4	13.0	7.0	0.55	1.0	True	13.0	7.0	0.6190392084062235	1	True	0.5415812999999616	1.0
3t2	1	5	11.0	10.0	0.55	1.0	True	11.0	10.0	0.09531017980432493	2	False	0.5552307000000098	2.0
3t2	1	6	33.0	28.0	0.55	1.0	True	33.0	28.0	0.16430305129127634	2	False	0.7387993999998343	2.0
3t2	1	7	19.0	14.0	0.55	1.0	True	19.0	14.0	0.3053816495511819	2	False	0.7886959000000076	3.0
3t2	1	8	48.0	28.0	0.55	1.0	True	48.0	28.0	0.5389965007326869	1	True	0.35499239999990095	1.0
3t2	1	9	14.0	10.0	0.55	1.0	True	14.0	10.0	0.3364722366212129	1	True	0.6226271000000452	2.0
3t2	1	10	7.0	5.0	0.55	1.0	True	7.0	5.0	0.3364722366212129	1	True	0.7054605999999239	1.0
3t2	1	11	11.0	5.0	0.55	1.0	True	11.0	5.0	0.7884573603642703	1	True	0.643173299999944	1.0
3t2	1	12	11.0	10.0	0.55	1.0	True	11.0	10.0	0.09531017980432493	2	False	0.5599842999999964	2.0
3t2	1	13	7.0	12.0	1.0	0.55	False	12.0	7.0	0.5389965007326869	2	True	0.4385597000000985	1.0
3t2	1	14	28.0	48.0	1.0	0.55	False	48.0	28.0	0.5389965007326869	2	True	1.3892473999999595	3.0
3t2	1	15	20.0	45.0	1.0	0.55	False	45.0	20.0	0.8109302162163288	2	True	0.5884095999999772	1.0
3t2	1	16	14.0	21.0	1.0	0.55	False	21.0	14.0	0.4054651081081644	1	False	0.9389174999999454	3.0
