session	run	trial_nr	n1	n2	prob1	prob2	risky_first	n_risky	n_safe	log_risky_safe	choice	chose_risky	rt	certainty
3t2	1	1	14.0	24.0	1.0	0.55	False	24.0	14.0	0.5389965007326869	1	False	1.9987355310063322	3.0
3t2	1	2	14.0	15.0	1.0	0.55	False	15.0	14.0	0.06899287148695142	1	False	1.0406968562156038	1.0
3t2	1	3	28.0	91.0	1.0	0.55	False	91.0	28.0	1.1786549963416462	1	False	1.1245155405226797	1.0
3t2	1	4	20.0	25.0	1.0	0.55	False	25.0	20.0	0.22314355131420976	1	False	1.474704743777707	2.0
3t2	1	5	14.0	45.0	1.0	0.55	False	45.0	14.0	1.1676051601550612	2	True	1.1584256698056379	2.0
3t2	1	6	7.0	12.0	1.0	0.55	False	12.0	7.0	0.5389965007326869	2	True	0.3560429473459408	1.0
3t2	1	7	20.0	65.0	1.0	0.55	False	65.0	20.0	1.1786549963416462	1	False	2.0431911388327535	3.0
3t2	1	8	7.0	22.0	1.0	0.55	False	22.0	7.0	1.1451323043030026	2	True	0.7736133406901757	1.0
3t2	1	9	10.0	15.0	1.0	0.55	False	15.0	10.0	0.4054651081081644	2	True	1.2409922405118152	2.0
3t2	1	10	14.0	18.0	1.0	0.55	False	18.0	14.0	0.25131442828090617	2	True	1.2578603653759899	2.0
3t2	1	11	28.0	30.0	1.0	0.55	False	30.0	28.0	0.06899287148695142	1	False	0.9407775881609268	1.0
3t2	1	12	5.0	16.0	1.0	0.55	False	16.0	5.0	1.1631508098056809	2	True	0.37294723433569743	1.0
3t2	1	13	41.0	20.0	0.55	1.0	True	41.0	20.0	0.7178397931503168	2	False	2.1263965737589103	3.0
3t2	1	14	24.0	10.0	0.55	1.0	True	24.0	10.0	0.8754687373538999	1	True	0.7402251514218392	1.0
3t2	1	15	7.0	7.0	0.55	1.0	True	7.0	7.0	0.0	1	True	0.9574896131830712	1.0
3t2	1	16	19.0	7.0	0.55	1.0	True	19.0	7.0	0.9985288301111273	1	True	1.3247557775776215	2.0
3t2	1	17	36.0	28.0	0.55	1.0	True	36.0	28.0	0.25131442828090617	2	False	1.074405984349596	1.0
3t2	1	18	17.0	10.0	0.55	1.0	True	17.0	10.0	0.5306282510621704	1	True	1.3915987546970428	2.0
3t2	1	19	56.0	20.0	0.55	1.0	True	56.0	20.0	1.0296194171811581	2	False	1.3914806250863876	2.0
3t2	1	20	8.0	5.0	0.55	1.0	True	8.0	5.0	0.47000362924573563	2	False	1.809246595260504	1.0
3t2	1	21	78.0	28.0	0.55	1.0	True	78.0	28.0	1.0245043165143877	2	False	0.9574359726962598	1.0
3t2	1	22	20.0	10.0	0.55	1.0	True	20.0	10.0	0.6931471805599453	1	True	1.4081130934314388	1.0
3t2	1	23	35.0	20.0	0.55	1.0	True	35.0	20.0	0.5596157879354227	2	False	1.1578112150205015	1.0
3t2	1	24	15.0	10.0	0.55	1.0	True	15.0	10.0	0.4054651081081644	1	True	0.9258974761546597	2.0
3t2	2	25	5.0	12.0	1.0	0.55	False	12.0	5.0	0.8754687373538999	2	True	1.2957359730880853	1.0
3t2	2	26	14.0	39.0	1.0	0.55	False	39.0	14.0	1.0245043165143877	2	True	0.923864260639661	1.0
3t2	2	27	7.0	9.0	1.0	0.55	False	9.0	7.0	0.25131442828090617	1	False	1.5760692914541323	2.0
3t2	2	28	10.0	24.0	1.0	0.55	False	24.0	10.0	0.8754687373538999	2	True	0.9737065184340423	2.0
3t2	2	29	20.0	48.0	1.0	0.55	False	48.0	20.0	0.8754687373538999	1	False	0.6402347645198603	1.0
3t2	2	30	5.0	16.0	1.0	0.55	False	16.0	5.0	1.1631508098056809	2	True	1.2580405733024094	1.0
3t2	2	31	10.0	28.0	1.0	0.55	False	28.0	10.0	1.0296194171811581	2	True	1.1744367522915127	1.0
3t2	2	32	28.0	57.0	1.0	0.55	False	57.0	28.0	0.7108467576593461	1	False	0.9244329100661304	1.0
3t2	2	33	10.0	20.0	1.0	0.55	False	20.0	10.0	0.6931471805599453	2	True	2.376821102046506	3.0
3t2	2	34	28.0	57.0	1.0	0.55	False	57.0	28.0	0.7108467576593461	1	False	0.8741341054351324	1.0
3t2	2	35	20.0	30.0	1.0	0.55	False	30.0	20.0	0.4054651081081644	1	False	1.3915436074553043	1.0
3t2	2	36	5.0	12.0	1.0	0.55	False	12.0	5.0	0.8754687373538999	2	True	1.6757224665343529	2.0
3t2	2	37	49.0	28.0	0.55	1.0	True	49.0	28.0	0.5596157879354227	2	False	1.3416269159525314	2.0
3t2	2	38	16.0	5.0	0.55	1.0	True	16.0	5.0	1.1631508098056809	1	True	0.6734764971797631	1.0
3t2	2	39	7.0	7.0	0.55	1.0	True	7.0	7.0	0.0	2	False	3.3119790958803605	3.0
3t2	2	40	24.0	14.0	0.55	1.0	True	24.0	14.0	0.5389965007326869	2	False	3.262112730002201	3.0
3t2	2	41	15.0	10.0	0.55	1.0	True	15.0	10.0	0.4054651081081644	1	True	1.408406910702979	2.0
3t2	2	42	12.0	5.0	0.55	1.0	True	12.0	5.0	0.8754687373538999	1	True	1.1078426911371935	1.0
3t2	2	43	35.0	20.0	0.55	1.0	True	35.0	20.0	0.5596157879354227	2	False	1.9762670982818236	2.0
3t2	2	44	25.0	20.0	0.55	1.0	True	25.0	20.0	0.22314355131420976	2	False	2.109756872988328	2.0
3t2	2	45	10.0	7.0	0.55	1.0	True	10.0	7.0	0.3566749439387324	1	True	2.994969245618904	2.0
3t2	2	46	22.0	7.0	0.55	1.0	True	22.0	7.0	1.1451323043030026	1	True	1.3582283451401054	2.0
3t2	2	47	14.0	7.0	0.55	1.0	True	14.0	7.0	0.6931471805599453	1	True	1.1243956028061461	3.0
3t2	2	48	33.0	14.0	0.55	1.0	True	33.0	14.0	0.8574502318512216	2	False	1.9429452062431665	3.0
3t2	3	49	14.0	28.0	1.0	0.55	False	28.0	14.0	0.6931471805599453	2	True	1.429168491096334	2.0
3t2	3	50	20.0	35.0	1.0	0.55	False	35.0	20.0	0.5596157879354227	1	False	1.4591716040522442	2.0
3t2	3	51	5.0	6.0	1.0	0.55	False	6.0	5.0	0.1823215567939546	1	False	1.542152231097134	2.0
3t2	3	52	10.0	17.0	1.0	0.55	False	17.0	10.0	0.5306282510621704	2	True	1.4082019919906088	1.0
3t2	3	53	20.0	25.0	1.0	0.55	False	25.0	20.0	0.22314355131420976	1	False	1.4416043447581615	1.0
3t2	3	54	20.0	56.0	1.0	0.55	False	56.0	20.0	1.0296194171811581	1	False	1.0916776182666723	1.0
3t2	3	55	5.0	5.0	1.0	0.55	False	5.0	5.0	0.0	1	False	1.6086748720545216	1.0
3t2	3	56	14.0	33.0	1.0	0.55	False	33.0	14.0	0.8574502318512216	2	True	1.9761411335439192	1.0
3t2	3	57	14.0	28.0	1.0	0.55	False	28.0	14.0	0.6931471805599453	1	False	1.1244025338801293	2.0
3t2	3	58	20.0	35.0	1.0	0.55	False	35.0	20.0	0.5596157879354227	1	False	1.2916240380500312	2.0
